id,product_id,warehouse_id,stock_level,reorder_threshold,updated_at
14ead60a-3a61-5cca-9a63-e75f8311d6bd,7e80c0f9-a335-5d2d-b355-d5f727f7d674,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,42,68,2025-10-02 09:11:50+00
5b80421c-32b9-51e7-93bf-1c0fb261ef15,7e80c0f9-a335-5d2d-b355-d5f727f7d674,6400998a-1542-5bd0-baca-290648d04849,67,84,2025-10-02 09:21:11+00
00cb9233-33ab-570d-9b3a-0b90a16aa4f5,7e80c0f9-a335-5d2d-b355-d5f727f7d674,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,103,69,2025-10-02 09:09:51+00
5228c4ee-78d0-547c-aadf-0cecf5aac7ba,af5e08e7-b8bc-5ba8-ad08-dddb1b73af1a,22113422-0935-5ebd-b323-7908c0e6bfd5,63,50,2025-10-02 09:14:39+00
a6f4f90e-45dc-5200-9de2-ec99d824d640,af5e08e7-b8bc-5ba8-ad08-dddb1b73af1a,915b9517-c3e0-56bb-9f5b-959c6c507cc4,116,82,2025-10-02 09:15:39+00
8c7a3a32-0ee2-5637-b8cb-559d91bc542c,eef273ba-18e6-53e4-8515-f2af05b26095,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,86,76,2025-10-02 09:26:52+00
ddb37f2f-ade6-50b6-af1b-3ceb5313f230,eef273ba-18e6-53e4-8515-f2af05b26095,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,30,50,2025-10-02 09:24:11+00
6db41a3e-74fa-5978-b24b-f312bcca05d8,eef273ba-18e6-53e4-8515-f2af05b26095,22113422-0935-5ebd-b323-7908c0e6bfd5,202,97,2025-10-02 09:28:16+00
8c1592e2-a9a0-5a89-9b7b-275116051f40,26c48638-e268-5c66-a885-912d95c6cac3,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,63,45,2025-10-02 09:10:51+00
d6af0ace-d1b6-570d-8fe7-30eba30c7301,26c48638-e268-5c66-a885-912d95c6cac3,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,32,53,2025-10-02 09:06:11+00
3328b152-0852-57b0-99a0-96cbf52ed2fd,585b781d-8c05-5c28-bf1c-5026d2b886ac,915b9517-c3e0-56bb-9f5b-959c6c507cc4,175,88,2025-10-02 09:01:59+00
7247a176-4043-5657-a2fe-df50fc887668,585b781d-8c05-5c28-bf1c-5026d2b886ac,6400998a-1542-5bd0-baca-290648d04849,125,83,2025-10-02 09:02:58+00
5b8e9476-ede5-537f-8d53-bd9d560724b5,585b781d-8c05-5c28-bf1c-5026d2b886ac,81c0642e-2463-5abd-ae26-b4b567d51419,193,67,2025-10-02 09:16:23+00
8152532b-5f45-5c22-8f07-b7677ebd3de0,b1385cc9-8dbc-579b-b604-92d07f0bc86e,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,99,71,2025-10-02 09:22:14+00
55425c0b-1a24-507c-8651-55a1a57c9efc,b1385cc9-8dbc-579b-b604-92d07f0bc86e,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,128,82,2025-10-02 09:05:41+00
c6fb6e44-f7a9-52b1-b5c6-209f9a1cd798,98bafba7-996a-5b91-9895-dd6113d1909c,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,195,74,2025-10-02 09:19:22+00
08c76d90-61a5-55d0-8b23-7295b598a736,98bafba7-996a-5b91-9895-dd6113d1909c,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,271,117,2025-10-02 09:22:27+00
ccf6cefe-5795-5a21-9ccd-cd0b809c2bc8,e4bea37d-623f-5328-acb3-522c770be34a,915b9517-c3e0-56bb-9f5b-959c6c507cc4,146,112,2025-10-02 09:13:14+00
c9217069-c175-5473-adce-930e84164a8e,e4bea37d-623f-5328-acb3-522c770be34a,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,120,107,2025-10-02 09:03:21+00
3fd0e671-df37-5c7e-b778-43de6c823428,e4bea37d-623f-5328-acb3-522c770be34a,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,343,114,2025-10-02 09:25:04+00
1b17880b-8e79-59c5-9c65-e573fa76df8a,3c4f290e-1479-51be-baeb-4fe488e3f2df,81c0642e-2463-5abd-ae26-b4b567d51419,291,114,2025-10-02 09:16:54+00
570e004f-19bb-5f6e-a00d-6c9d0bed00c4,3c4f290e-1479-51be-baeb-4fe488e3f2df,22113422-0935-5ebd-b323-7908c0e6bfd5,216,116,2025-10-02 09:25:47+00
8b5809f2-8984-581b-85e6-a9dc47524d04,3c4f290e-1479-51be-baeb-4fe488e3f2df,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,148,85,2025-10-02 09:15:19+00
4e4e90b4-96e8-5d65-86f0-c2db53a1ff39,650d299d-a47a-5163-9530-43ecc6c1f6e5,915b9517-c3e0-56bb-9f5b-959c6c507cc4,397,102,2025-10-02 09:06:38+00
18b6ac0b-f20f-5f5e-8f33-9da28ef7fbc9,650d299d-a47a-5163-9530-43ecc6c1f6e5,22113422-0935-5ebd-b323-7908c0e6bfd5,268,79,2025-10-02 09:03:16+00
05e1838f-c376-5914-98bf-480fe397d89a,bcc67069-2a66-598b-a4d7-d07728de96bb,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,301,86,2025-10-02 09:05:47+00
1bcc5cbc-b9d9-534f-b675-c5e2871ca936,bcc67069-2a66-598b-a4d7-d07728de96bb,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,263,112,2025-10-02 09:07:39+00
1fba391c-b4bf-54e8-b6f8-1b69918768f9,eb947a11-72d1-5301-bb90-fbd7ef93b9e6,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,96,89,2025-10-02 09:21:15+00
dbb23344-6525-5cc5-8c13-a476fe6eaf18,eb947a11-72d1-5301-bb90-fbd7ef93b9e6,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,44,76,2025-10-02 09:09:40+00
18fd2056-6935-5e92-aaca-dbf07d1c08e5,e8b9fb3e-1828-5037-aa52-567086196ad8,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,315,102,2025-10-02 09:29:06+00
6488513d-ca0c-5e20-bb0e-eace5ac17066,e8b9fb3e-1828-5037-aa52-567086196ad8,81c0642e-2463-5abd-ae26-b4b567d51419,0,48,2025-10-02 09:22:06+00
cff775b3-0c83-5473-b779-5604589b740c,e8b9fb3e-1828-5037-aa52-567086196ad8,22113422-0935-5ebd-b323-7908c0e6bfd5,124,80,2025-10-02 09:21:06+00
da33101a-d2a0-5dd3-8a68-10e13ed46d39,01cb7bba-db18-5f32-a698-2a268059cd23,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,281,88,2025-10-02 09:04:19+00
c2975252-360e-5573-a213-0969f0e177fe,01cb7bba-db18-5f32-a698-2a268059cd23,22113422-0935-5ebd-b323-7908c0e6bfd5,98,42,2025-10-02 09:27:09+00
b6922a8c-3a8a-567e-b2e5-a10908c5dd93,c139128d-d84e-55a5-ac3c-47a867b34e4c,915b9517-c3e0-56bb-9f5b-959c6c507cc4,193,70,2025-10-02 09:18:11+00
590d9dcb-61a5-5a1c-8372-d53084b9dfa0,c139128d-d84e-55a5-ac3c-47a867b34e4c,22113422-0935-5ebd-b323-7908c0e6bfd5,179,100,2025-10-02 09:16:53+00
9ef69054-128f-5c9e-abb2-166572bb14d8,157b78cf-7123-51c7-a2de-ade32ed30fa9,22113422-0935-5ebd-b323-7908c0e6bfd5,295,116,2025-10-02 09:26:27+00
f8587b31-f9df-5de3-a933-ae42c90b3f16,157b78cf-7123-51c7-a2de-ade32ed30fa9,915b9517-c3e0-56bb-9f5b-959c6c507cc4,331,95,2025-10-02 09:11:57+00
18b6b721-8ebc-560a-acfe-60d3e4b6a8e1,157b78cf-7123-51c7-a2de-ade32ed30fa9,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,476,119,2025-10-02 09:10:02+00
618fe006-1fb0-5260-8b58-d2e967f65138,60045bad-2a0a-5dec-9d21-90eac35e907f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,313,118,2025-10-02 09:10:21+00
015b39ef-b505-5eb7-b18f-ea7924f752cb,60045bad-2a0a-5dec-9d21-90eac35e907f,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,321,102,2025-10-02 09:05:19+00
031c6f54-ec5b-5708-b4c0-5675ad4aee7a,60045bad-2a0a-5dec-9d21-90eac35e907f,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,136,56,2025-10-02 09:03:02+00
ed29fe2f-bf32-5325-957f-191279d0a14a,5626fb01-1ac9-503d-9dba-177334cd6075,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,55,59,2025-10-02 09:19:19+00
ce6cb5ab-ae34-5720-b318-1ed9da93e58e,5626fb01-1ac9-503d-9dba-177334cd6075,22113422-0935-5ebd-b323-7908c0e6bfd5,84,54,2025-10-02 09:07:34+00
7d1e5556-193c-50d2-a4d3-5c2f0cddccec,5626fb01-1ac9-503d-9dba-177334cd6075,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,152,80,2025-10-02 09:24:13+00
c2994642-b766-53a3-aa55-328bf7d04b0e,41e2837e-915b-56c7-afd9-0184536b28b8,6400998a-1542-5bd0-baca-290648d04849,246,107,2025-10-02 09:28:32+00
ecdafdc1-97c2-54e0-95b7-bbfdef03ab58,41e2837e-915b-56c7-afd9-0184536b28b8,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,142,75,2025-10-02 09:13:02+00
c28775eb-92fa-57bd-899b-a6fc04c9e92c,f3f7ccc9-9b37-5113-badc-d6207e2ac579,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,140,57,2025-10-02 09:07:50+00
26ff9a27-a207-58ad-9d28-7d70c68cbd75,f3f7ccc9-9b37-5113-badc-d6207e2ac579,6400998a-1542-5bd0-baca-290648d04849,239,98,2025-10-02 09:11:25+00
4c5a1e6d-ab30-52b3-9640-b9f40fd3e4ef,f89953a4-8b68-5464-81c1-3e382ca0ab8f,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,56,48,2025-10-02 09:12:05+00
7c768d4c-ef3d-56c4-9974-57caf46a0667,f89953a4-8b68-5464-81c1-3e382ca0ab8f,22113422-0935-5ebd-b323-7908c0e6bfd5,47,84,2025-10-02 09:15:31+00
673ca922-a7cd-5e16-97a6-2458fda3923c,5fe0b4ac-82f7-527c-8d0b-61777efae2bf,915b9517-c3e0-56bb-9f5b-959c6c507cc4,241,94,2025-10-02 09:28:19+00
37a98e26-4d55-5f71-b7f4-9a8d797ff361,5fe0b4ac-82f7-527c-8d0b-61777efae2bf,81c0642e-2463-5abd-ae26-b4b567d51419,190,70,2025-10-02 09:07:10+00
0c700d47-5ac7-5e3a-b85e-931cbe953393,5fe0b4ac-82f7-527c-8d0b-61777efae2bf,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,240,117,2025-10-02 09:16:56+00
54509151-d359-5844-b930-885b176b8619,58fd91f2-c122-541d-913f-2f869b70bc08,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,309,87,2025-10-02 09:05:49+00
4858052e-9d55-524c-bd7f-a229a8ead5e4,58fd91f2-c122-541d-913f-2f869b70bc08,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,44,40,2025-10-02 09:09:57+00
f8c02af0-84a1-5442-9ef2-359b1b1f4e44,58fd91f2-c122-541d-913f-2f869b70bc08,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,179,107,2025-10-02 09:02:17+00
d4b8ad3e-5332-5310-bef2-96185ee5f6f1,154277ea-e060-55e3-8b2e-114d2ccffe89,81c0642e-2463-5abd-ae26-b4b567d51419,156,109,2025-10-02 09:13:23+00
e719a56e-264b-5e5d-a061-d44e1356fcdf,154277ea-e060-55e3-8b2e-114d2ccffe89,22113422-0935-5ebd-b323-7908c0e6bfd5,75,62,2025-10-02 09:28:32+00
9ed08bbf-3383-5cc9-9708-33ae7ad93d9b,154277ea-e060-55e3-8b2e-114d2ccffe89,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,71,68,2025-10-02 09:20:01+00
1536e467-dbbc-5fd1-b239-544294add1bd,d010840f-6210-5a46-bf6b-41ac254834c7,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,156,87,2025-10-02 09:27:12+00
c914433b-1904-5e14-a1aa-0f2a48835f80,d010840f-6210-5a46-bf6b-41ac254834c7,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,57,47,2025-10-02 09:28:33+00
c869afec-1465-528a-9220-1c01d061e87a,4e20f14a-529a-516f-811e-71d2aa470498,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,123,52,2025-10-02 09:00:51+00
e3e91ecc-8515-5f32-86d7-0f1ef0e2ca1b,4e20f14a-529a-516f-811e-71d2aa470498,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,330,117,2025-10-02 09:19:22+00
60e840a2-a438-57f7-8354-a967c828a667,4e20f14a-529a-516f-811e-71d2aa470498,915b9517-c3e0-56bb-9f5b-959c6c507cc4,92,63,2025-10-02 09:25:51+00
f09ff811-02b6-5725-aa42-a4ffa1b0a231,9bb67f7c-eed2-5d26-9e67-552eb0e959d0,6400998a-1542-5bd0-baca-290648d04849,55,40,2025-10-02 09:15:02+00
b8d7c778-50f5-5cd0-b5c3-732c218b4c32,9bb67f7c-eed2-5d26-9e67-552eb0e959d0,22113422-0935-5ebd-b323-7908c0e6bfd5,145,64,2025-10-02 09:21:23+00
7de0ee52-5927-5e1a-8812-91fa42bf0971,9bb67f7c-eed2-5d26-9e67-552eb0e959d0,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,181,115,2025-10-02 09:15:55+00
9078d837-cc97-5390-89f0-9ad22cbee35b,c3218f2e-2ef8-5c3b-bf47-f916f1552633,81c0642e-2463-5abd-ae26-b4b567d51419,218,65,2025-10-02 09:09:35+00
f9da68cd-8097-5e04-8e39-667196b92083,c3218f2e-2ef8-5c3b-bf47-f916f1552633,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,354,112,2025-10-02 09:01:19+00
df8556b1-54b6-548d-9daf-dee566998f2d,c3218f2e-2ef8-5c3b-bf47-f916f1552633,22113422-0935-5ebd-b323-7908c0e6bfd5,158,52,2025-10-02 09:16:00+00
428c56c2-64e5-5c86-bd82-40a3575662b1,7ae591c8-269b-5ba1-be54-38b8203cc9d1,22113422-0935-5ebd-b323-7908c0e6bfd5,150,74,2025-10-02 09:19:55+00
196a29fb-fc84-58ca-81f8-2dffe5d10c4a,7ae591c8-269b-5ba1-be54-38b8203cc9d1,81c0642e-2463-5abd-ae26-b4b567d51419,289,112,2025-10-02 09:18:20+00
7faa3773-1880-5fb2-9fea-9e764e809962,7ae591c8-269b-5ba1-be54-38b8203cc9d1,915b9517-c3e0-56bb-9f5b-959c6c507cc4,58,67,2025-10-02 09:02:35+00
e8a4c78a-c773-5fc6-a899-aacf5570e106,558111b1-30ea-5e24-baf6-2a39d8540f5f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,180,65,2025-10-02 09:02:14+00
3140865e-6c54-532d-a8ef-331592707075,558111b1-30ea-5e24-baf6-2a39d8540f5f,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,69,44,2025-10-02 09:21:33+00
e628301e-e68a-54f9-85ff-6009ae21b5cc,01e3def1-afe3-5b17-9387-82ebe3e8d1e8,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,110,54,2025-10-02 09:29:48+00
cd824de0-4961-5a2c-b33b-9e4778ab8b43,01e3def1-afe3-5b17-9387-82ebe3e8d1e8,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,199,68,2025-10-02 09:13:34+00
5bb9a862-a7dd-511b-a1aa-a68c9471f207,6326d82d-67a0-59ac-8801-c21b19429582,915b9517-c3e0-56bb-9f5b-959c6c507cc4,213,106,2025-10-02 09:02:16+00
5962e3a9-8e6a-5878-a281-ae7b6273849e,6326d82d-67a0-59ac-8801-c21b19429582,81c0642e-2463-5abd-ae26-b4b567d51419,213,103,2025-10-02 09:10:16+00
17b4f6c5-a529-5b3c-9191-221eacaf4b7d,6b66f4b4-d8ab-5a59-8881-8b1f0d87c272,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,308,101,2025-10-02 09:10:01+00
8004b687-087d-5eb5-b799-1c8c2b42c7f6,6b66f4b4-d8ab-5a59-8881-8b1f0d87c272,22113422-0935-5ebd-b323-7908c0e6bfd5,195,113,2025-10-02 09:16:27+00
6c2b35c6-a6c2-574b-b154-d94e0551d734,0deb929f-969a-5c72-a87b-4b5838585441,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,101,61,2025-10-02 09:19:17+00
c5213522-cdf5-5f54-8666-675bcbef9658,0deb929f-969a-5c72-a87b-4b5838585441,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,242,119,2025-10-02 09:07:56+00
76aec57f-dd23-582f-85e4-013e72170d9b,0deb929f-969a-5c72-a87b-4b5838585441,915b9517-c3e0-56bb-9f5b-959c6c507cc4,276,115,2025-10-02 09:13:20+00
7a68b082-1f06-508e-afe9-379890ae8723,e2453e98-0ba4-5fd8-ab6f-2a5991f4019b,915b9517-c3e0-56bb-9f5b-959c6c507cc4,142,78,2025-10-02 09:19:16+00
97291ff5-839c-57c1-a73a-747bd900feb3,e2453e98-0ba4-5fd8-ab6f-2a5991f4019b,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,133,112,2025-10-02 09:06:58+00
932ece4b-2691-5bfd-8ee4-df842566fdb8,5cf0a262-a978-5b95-a54d-1a1e17d9f735,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,182,60,2025-10-02 09:09:17+00
7f7de8b6-659f-5c09-ba4d-445e23c9d948,5cf0a262-a978-5b95-a54d-1a1e17d9f735,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,92,77,2025-10-02 09:00:12+00
bbbeb0be-ab61-5b24-bee6-d34de8f4feb9,61baadae-0c24-51b8-aa30-c3e7948e712f,22113422-0935-5ebd-b323-7908c0e6bfd5,292,89,2025-10-02 09:23:27+00
76c17000-a325-58a6-bc03-810953f0e1d5,61baadae-0c24-51b8-aa30-c3e7948e712f,915b9517-c3e0-56bb-9f5b-959c6c507cc4,232,120,2025-10-02 09:29:12+00
d610ef04-d581-5748-b33b-219f81572ec3,61baadae-0c24-51b8-aa30-c3e7948e712f,6400998a-1542-5bd0-baca-290648d04849,237,85,2025-10-02 09:26:21+00
27c947ed-e60e-55b7-a796-0f20ca0d1637,775fa72f-a31e-5191-96c6-d03d352cc4d4,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,221,112,2025-10-02 09:18:34+00
ff4fbe25-6614-5e7b-9ca5-d05bad90c733,775fa72f-a31e-5191-96c6-d03d352cc4d4,915b9517-c3e0-56bb-9f5b-959c6c507cc4,130,104,2025-10-02 09:12:48+00
afa04676-cf25-539d-930d-0f5d30b8236a,5987c37f-1c2e-5309-b25a-2a8665eb49b7,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,274,85,2025-10-02 09:25:33+00
a75a9cbe-e595-5afe-a470-8cb9bfc1696c,5987c37f-1c2e-5309-b25a-2a8665eb49b7,6400998a-1542-5bd0-baca-290648d04849,94,47,2025-10-02 09:19:24+00
e90bdafd-3c11-523c-8eef-78ea3cfdaf8e,95cc55e6-c8cc-571d-ab10-59403efc2d8d,915b9517-c3e0-56bb-9f5b-959c6c507cc4,65,75,2025-10-02 09:12:58+00
045718db-ba48-5568-aeac-a544325bb135,95cc55e6-c8cc-571d-ab10-59403efc2d8d,22113422-0935-5ebd-b323-7908c0e6bfd5,89,42,2025-10-02 09:18:41+00
6e34b1cc-b020-51de-abab-52f44b9eaa7e,8dd067e3-bf1a-57f8-9979-8f08a6dacf08,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,95,54,2025-10-02 09:24:43+00
3e8b3918-32b3-59cb-89c1-21638fd27a0c,8dd067e3-bf1a-57f8-9979-8f08a6dacf08,6400998a-1542-5bd0-baca-290648d04849,0,56,2025-10-02 09:22:28+00
c04f0a8a-b5ff-50f4-8f72-adb08eee9b0c,8dd067e3-bf1a-57f8-9979-8f08a6dacf08,915b9517-c3e0-56bb-9f5b-959c6c507cc4,207,89,2025-10-02 09:14:06+00
b6e6d5a1-33ac-5137-939e-8fd989a2eeff,b459b258-1bc2-5f75-8290-d94cebc534b1,81c0642e-2463-5abd-ae26-b4b567d51419,39,44,2025-10-02 09:15:42+00
3b537a39-356e-5ed9-bc99-8eae49928df8,b459b258-1bc2-5f75-8290-d94cebc534b1,915b9517-c3e0-56bb-9f5b-959c6c507cc4,145,89,2025-10-02 09:15:56+00
b21c83a2-3352-5c6e-a97d-c163c35c988f,b459b258-1bc2-5f75-8290-d94cebc534b1,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,133,108,2025-10-02 09:16:21+00
729b6494-617f-5826-b8f3-f03be402bece,0c817d8f-c965-5f33-9891-1de5d3b696e2,6400998a-1542-5bd0-baca-290648d04849,121,70,2025-10-02 09:11:55+00
53f21caf-067d-5d16-a81b-8d3f9eb903cf,0c817d8f-c965-5f33-9891-1de5d3b696e2,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,130,97,2025-10-02 09:07:18+00
f3029aa2-2ed9-53ea-a78b-cc05e94c20dd,0c817d8f-c965-5f33-9891-1de5d3b696e2,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,47,51,2025-10-02 09:19:10+00
855c7331-5520-5803-baae-3096b2a70167,da739a89-9db8-5f81-85bc-1551e9824358,81c0642e-2463-5abd-ae26-b4b567d51419,78,89,2025-10-02 09:15:41+00
4e20f0b8-9656-5fe2-a8d1-d365b0e29117,da739a89-9db8-5f81-85bc-1551e9824358,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,36,46,2025-10-02 09:27:47+00
9c2864fb-3552-53d4-bb02-d8e7255107a3,da739a89-9db8-5f81-85bc-1551e9824358,915b9517-c3e0-56bb-9f5b-959c6c507cc4,109,53,2025-10-02 09:18:37+00
9f57894f-eaba-567e-b173-fe4cf3f10b82,db0280d2-4098-544c-8972-d553eebfba74,22113422-0935-5ebd-b323-7908c0e6bfd5,65,92,2025-10-02 09:21:49+00
5fa036aa-f4a2-54ff-aca4-193b30bf7f96,db0280d2-4098-544c-8972-d553eebfba74,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,158,100,2025-10-02 09:27:59+00
70762344-e17d-5480-a48a-90c1c1c2d0b2,2c265089-3fde-5201-aa62-70dcf4bf89c8,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,283,116,2025-10-02 09:17:27+00
21d08798-d0b0-589f-8df7-cc592fa9f233,2c265089-3fde-5201-aa62-70dcf4bf89c8,915b9517-c3e0-56bb-9f5b-959c6c507cc4,36,44,2025-10-02 09:07:31+00
d7d17d60-4edd-5537-95e4-7a4d693caa93,2c265089-3fde-5201-aa62-70dcf4bf89c8,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,126,66,2025-10-02 09:06:24+00
e518aa69-d757-5025-96ac-c62a4d6e0973,a26022f3-0e52-5f58-8016-b33b15c0fe1e,915b9517-c3e0-56bb-9f5b-959c6c507cc4,266,88,2025-10-02 09:19:34+00
fba74d4e-5ed7-5ea0-b518-4847e7e68ab8,a26022f3-0e52-5f58-8016-b33b15c0fe1e,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,130,96,2025-10-02 09:19:43+00
0f9e9682-0501-5ad3-a53e-7793efe77796,1438fdc5-6ff1-5059-abb9-463c404e0854,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,133,98,2025-10-02 09:27:59+00
4214fdf2-9420-5321-8204-e544a4a502d2,1438fdc5-6ff1-5059-abb9-463c404e0854,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,283,111,2025-10-02 09:01:31+00
e445c5c2-950a-5e73-9fb2-ccaa6338492d,511972ad-9547-538c-ab5b-eec7f3da7378,81c0642e-2463-5abd-ae26-b4b567d51419,129,59,2025-10-02 09:04:04+00
738dc59a-5417-5b0a-ab2b-83b05e6faca1,511972ad-9547-538c-ab5b-eec7f3da7378,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,99,81,2025-10-02 09:23:52+00
40a5fc5b-d0ce-5264-b746-5ced4f7b40bd,6b33e4dd-25c0-5d23-8db4-1b015d74d520,81c0642e-2463-5abd-ae26-b4b567d51419,90,75,2025-10-02 09:23:47+00
cf404d10-7f13-5e5d-b8ea-dba8fd96ef1c,6b33e4dd-25c0-5d23-8db4-1b015d74d520,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,199,68,2025-10-02 09:20:16+00
082ec7b8-05cc-597c-b7cf-1b9c292511bf,6b33e4dd-25c0-5d23-8db4-1b015d74d520,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,123,95,2025-10-02 09:22:24+00
b4762eec-9afb-5884-9692-f98d1bc119aa,83e06762-4e27-5377-a4a8-efaa10b55743,81c0642e-2463-5abd-ae26-b4b567d51419,99,46,2025-10-02 09:28:07+00
96b9a949-1b93-5bdc-a4c7-1c5f56bc62c5,83e06762-4e27-5377-a4a8-efaa10b55743,22113422-0935-5ebd-b323-7908c0e6bfd5,320,83,2025-10-02 09:16:10+00
12f5f8ec-2ac0-57f6-96df-4ead0ebffb21,83e06762-4e27-5377-a4a8-efaa10b55743,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,185,76,2025-10-02 09:00:49+00
043ea58c-c965-56f6-9e61-0813287868a7,119e88ff-8fcc-5596-89a6-88b7ae7d8ec6,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,226,72,2025-10-02 09:06:49+00
4af10fd1-9ee0-56e0-8bd8-08050f3510d6,119e88ff-8fcc-5596-89a6-88b7ae7d8ec6,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,142,97,2025-10-02 09:04:33+00
a989b3d1-99b9-561d-9654-cf9a75e402d7,55006579-31e7-54ba-8b82-34ef629060df,22113422-0935-5ebd-b323-7908c0e6bfd5,76,101,2025-10-02 09:16:37+00
7dc65bd8-f414-5c44-b6b6-153ce7843b1e,55006579-31e7-54ba-8b82-34ef629060df,6400998a-1542-5bd0-baca-290648d04849,193,103,2025-10-02 09:09:19+00
4e986d20-8cd7-5b2c-9b0c-368e159c700b,f1a75afa-4bc4-595d-993f-69cbda35acb3,915b9517-c3e0-56bb-9f5b-959c6c507cc4,150,82,2025-10-02 09:27:22+00
3866664f-d199-5bb7-9531-34ce36a9bcac,f1a75afa-4bc4-595d-993f-69cbda35acb3,22113422-0935-5ebd-b323-7908c0e6bfd5,177,58,2025-10-02 09:01:45+00
ff32aaf2-4ca4-52c3-8d67-091e8135263f,f1a75afa-4bc4-595d-993f-69cbda35acb3,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,143,61,2025-10-02 09:27:41+00
7d4cbb06-a1e7-53e3-876b-4614b7f73ef5,8bab45a0-d0a4-53f8-a563-50e3d869d985,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,115,86,2025-10-02 09:12:49+00
e88216ba-887a-5e17-9eed-3b7db3069349,8bab45a0-d0a4-53f8-a563-50e3d869d985,22113422-0935-5ebd-b323-7908c0e6bfd5,297,97,2025-10-02 09:00:46+00
e22d1152-8cc6-5780-a710-2027a75cd26a,8bab45a0-d0a4-53f8-a563-50e3d869d985,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,133,88,2025-10-02 09:18:10+00
6444af85-db17-5caa-b07b-52ddac59283b,bbea5045-f35b-5691-8780-72be48c59a07,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,304,90,2025-10-02 09:28:34+00
