id,order_number,customer_id,status,placed_at,due_at,order_value,created_at,updated_at
b4090aa8-e48b-54dd-ab2e-bdbb62de8e44,ORD-2025-18060,559799ee-13dc-56f3-8112-56e4c1de3780,fulfilled,2025-05-29 01:12:33+00,2025-06-11 01:12:33+00,8828.45,2025-05-29 01:12:33+00,2025-10-02 09:02:23+00
4a3e0375-dfb1-59b2-9ec5-bbc4b06f29f2,ORD-2025-18061,bd233a6d-c05b-5a47-92ab-6feae0754564,fulfilled,2025-07-19 20:14:46+00,2025-08-13 20:14:46+00,27767.7,2025-07-19 20:14:46+00,2025-10-02 09:21:54+00
3dac4934-871e-5d16-9546-47fc4ec82e84,ORD-2025-18062,22b3e2bf-aaf1-52b8-99bd-970de05be9c4,fulfilled,2025-03-16 08:03:14+00,2025-04-08 08:03:14+00,50621.06,2025-03-16 08:03:14+00,2025-10-02 09:27:36+00
25d88cb8-80c1-581f-8800-37ae476c610b,ORD-2024-18063,94da0240-5925-5029-b8d6-70906ccacbe7,fulfilled,2024-12-18 01:00:02+00,2024-12-29 01:00:02+00,4890.89,2024-12-18 01:00:02+00,2025-10-02 09:28:52+00
e7015cb2-6e8f-59e9-be48-7e626262542c,ORD-2025-18064,40a2786f-c54e-5bc8-a94c-47d1b1e0b1fd,fulfilled,2025-03-19 11:12:56+00,2025-04-06 11:12:56+00,13326.79,2025-03-19 11:12:56+00,2025-10-02 09:14:26+00
9322bddd-7466-562d-a3c0-87ce39884cd4,ORD-2024-18065,1fee1bd7-9e79-5339-a3e3-99b0b3ea95b6,fulfilled,2024-10-27 12:14:05+00,2024-11-04 12:14:05+00,39861.83,2024-10-27 12:14:05+00,2025-10-02 09:00:31+00
4aaa66ec-d84d-5005-bd09-e17ae1459797,ORD-2024-18066,a2c2fa05-8459-51fe-af5b-8857a4ed52c3,open,2024-03-23 22:18:33+00,2024-04-13 22:18:33+00,20478.07,2024-03-23 22:18:33+00,2025-10-02 09:26:50+00
554c71be-429c-5c26-9a49-a091b66c2ab0,ORD-2024-18067,bbb9cdbe-86cd-5844-831c-0694575d0b67,fulfilled,2024-10-15 10:12:03+00,2024-10-30 10:12:03+00,20767.83,2024-10-15 10:12:03+00,2025-10-02 09:01:53+00
c7894e66-29a9-5c55-b62a-3682e2f50990,ORD-2024-18068,376d259e-b7f2-5e59-bedf-e24df5c7135e,fulfilled,2024-09-19 17:40:48+00,2024-10-11 17:40:48+00,25020.6,2024-09-19 17:40:48+00,2025-10-02 09:00:11+00
7762cf5d-c579-577c-b802-8ef96c2809c9,ORD-2024-18069,32f71c31-97b9-5805-88b8-62a40829f7da,fulfilled,2024-03-18 14:02:03+00,2024-04-14 14:02:03+00,17251.08,2024-03-18 14:02:03+00,2025-10-02 09:08:11+00
f1908dd7-b0e0-5a4a-8896-8127f8a25f7d,ORD-2025-18070,3f3983ab-f7ae-56e2-8aa6-f756ac0c8bc9,open,2025-06-09 19:35:57+00,2025-07-04 19:35:57+00,17626.6,2025-06-09 19:35:57+00,2025-10-02 09:03:38+00
8afb9bbf-137d-57bc-bcb8-a95f9955b7a3,ORD-2024-18071,f3346810-c34b-5bd8-a289-bd361ff66cb9,open,2024-03-19 23:34:25+00,2024-03-31 23:34:25+00,23299.96,2024-03-19 23:34:25+00,2025-10-02 09:28:07+00
1e3f5ec1-3d6a-5b30-9854-12d6d88f83dd,ORD-2025-18072,352437b4-07b7-5388-b6fd-c7b3ef099109,fulfilled,2025-09-10 14:43:25+00,2025-09-23 14:43:25+00,2935.91,2025-09-10 14:43:25+00,2025-10-02 09:18:57+00
c3f12872-a068-5957-9064-95919e3527d4,ORD-2024-18073,2475997a-87f2-590f-b799-906c11cb1232,fulfilled,2024-03-07 00:38:32+00,2024-04-04 00:38:32+00,22864.59,2024-03-07 00:38:32+00,2025-10-02 09:02:24+00
4963c2b0-8401-54ab-b8bc-540de3762c92,ORD-2025-18074,ed0ec687-b9bc-5da6-9ec7-6879571d3801,open,2025-03-19 16:12:47+00,2025-04-06 16:12:47+00,8350.73,2025-03-19 16:12:47+00,2025-10-02 09:04:53+00
bc589c87-ca17-5b79-bdc9-ff2541ba6837,ORD-2024-18075,df858dd5-8724-5141-89f5-f8987839bdc8,fulfilled,2024-07-17 17:12:42+00,2024-07-28 17:12:42+00,12398.37,2024-07-17 17:12:42+00,2025-10-02 09:19:13+00
34083d3c-367d-5588-b348-ffcd1fc93f87,ORD-2024-18076,62b1d22a-8a37-5eae-91a9-26a27288ab0a,fulfilled,2024-07-18 21:14:25+00,2024-07-31 21:14:25+00,25696.79,2024-07-18 21:14:25+00,2025-10-02 09:21:42+00
2818d764-e48c-5423-abff-0f8b17c61279,ORD-2024-18077,1c3db51a-7e24-545f-9dd2-6f75f5b9360e,fulfilled,2024-03-29 19:25:41+00,2024-04-20 19:25:41+00,3583.99,2024-03-29 19:25:41+00,2025-10-02 09:14:41+00
5095b14e-fc38-53d1-b20d-78bb5e608177,ORD-2024-18078,13c6f488-92b1-5747-9b5b-17b890c72687,open,2024-09-08 15:35:28+00,2024-09-28 15:35:28+00,60817.58,2024-09-08 15:35:28+00,2025-10-02 09:09:14+00
b4e3ce85-619b-5387-821a-293008a02f24,ORD-2025-18079,31eff50b-aff0-5be2-b0ed-fc70492193fd,open,2025-01-30 21:38:19+00,2025-02-06 21:38:19+00,1903.38,2025-01-30 21:38:19+00,2025-10-02 09:27:12+00
f0f83851-0b19-5316-8521-429eaccc1fb7,ORD-2025-18080,44ee5338-609d-52cf-847c-457b34ff2900,open,2025-07-07 18:40:11+00,2025-07-22 18:40:11+00,29113.86,2025-07-07 18:40:11+00,2025-10-02 09:24:23+00
32420a56-7138-5833-b94d-4dca0c6bb4c1,ORD-2024-18081,142c8c4f-efe2-50c9-bc78-32d9b625bdcd,fulfilled,2024-04-30 19:04:19+00,2024-05-12 19:04:19+00,19460.07,2024-04-30 19:04:19+00,2025-10-02 09:15:50+00
d13b60e4-9588-58d4-836a-80de364341c3,ORD-2024-18082,b8d2a203-ed6d-50b9-a93b-8d19630d4974,fulfilled,2024-10-09 12:30:05+00,2024-10-23 12:30:05+00,8828.8,2024-10-09 12:30:05+00,2025-10-02 09:14:00+00
4b31a7e9-8eee-54db-a95c-70c56561b973,ORD-2024-18083,4f2414c3-6dbf-5f47-b601-1fdc1b412028,fulfilled,2024-10-06 17:14:23+00,2024-10-21 17:14:23+00,29082.3,2024-10-06 17:14:23+00,2025-10-02 09:02:13+00
f261a679-0f79-5f08-b400-51aacbac21c9,ORD-2024-18084,f7a4a31a-7ed3-53be-bad8-5b2b767905d0,fulfilled,2024-03-21 23:26:36+00,2024-03-28 23:26:36+00,6353.62,2024-03-21 23:26:36+00,2025-10-02 09:29:59+00
427701d3-b465-5d7e-942d-d24ae36c5e74,ORD-2024-18085,81cef209-59a3-5db0-b3b5-4d771b59dbaf,fulfilled,2024-11-12 18:00:42+00,2024-12-05 18:00:42+00,21516.1,2024-11-12 18:00:42+00,2025-10-02 09:19:10+00
b4ecb353-a923-5927-8568-3e6e681441c2,ORD-2025-18086,340287d4-8cd4-5f3b-89c4-e6fd139e3abd,open,2025-05-07 23:30:13+00,2025-05-22 23:30:13+00,30719.73,2025-05-07 23:30:13+00,2025-10-02 09:23:07+00
f378839c-4785-5347-b0f7-f35f6965ca27,ORD-2024-18087,55a92cee-fec3-5ebf-9de4-50ca1ea64efb,fulfilled,2024-12-09 23:01:22+00,2025-01-02 23:01:22+00,14875.29,2024-12-09 23:01:22+00,2025-10-02 09:22:36+00
cc2b53d8-cecf-5f04-95ff-12dccd3b1797,ORD-2024-18088,c660a752-7ec6-593e-a30a-5c42f64f95ee,fulfilled,2024-09-04 13:20:28+00,2024-09-22 13:20:28+00,19438.94,2024-09-04 13:20:28+00,2025-10-02 09:28:41+00
95b4f3e0-e21e-5da5-922e-21ddbcf24dae,ORD-2024-18089,cb02a76d-51a1-569d-bc78-c76d77293ff7,fulfilled,2024-06-09 16:06:53+00,2024-07-02 16:06:53+00,24028.15,2024-06-09 16:06:53+00,2025-10-02 09:06:37+00
99296443-73e6-5816-ac23-64ce05f23f44,ORD-2024-18090,40a2786f-c54e-5bc8-a94c-47d1b1e0b1fd,fulfilled,2024-11-24 14:41:27+00,2024-12-02 14:41:27+00,2539.5,2024-11-24 14:41:27+00,2025-10-02 09:08:30+00
856a68b6-1ee3-5bbf-92c9-5d122332e142,ORD-2024-18091,41469b63-26b1-5b2d-a9c8-e6655233834a,open,2024-11-03 00:17:14+00,2024-12-03 00:17:14+00,10771.73,2024-11-03 00:17:14+00,2025-10-02 09:18:32+00
c9f12a90-b9b7-5bcf-93cb-6031d158ea74,ORD-2024-18092,22aac719-0015-57d4-a94a-52f2d40edb14,fulfilled,2024-10-09 23:02:46+00,2024-10-22 23:02:46+00,36046.51,2024-10-09 23:02:46+00,2025-10-02 09:27:32+00
89afbd2c-a807-514d-9206-255c743a2dff,ORD-2024-18093,f041ad98-e4b7-532b-bf2b-eac3b788a21a,fulfilled,2024-03-11 01:39:35+00,2024-03-22 01:39:35+00,11109.05,2024-03-11 01:39:35+00,2025-10-02 09:20:13+00
a6dfaeca-039c-5af7-b65e-35348993dd08,ORD-2024-18094,7d55d306-caad-5660-a12b-5ad0306f26d2,fulfilled,2024-02-27 17:32:43+00,2024-03-13 17:32:43+00,45509.58,2024-02-27 17:32:43+00,2025-10-02 09:20:26+00
0ed712e8-f70a-5bbd-ab66-eb876dc9dc97,ORD-2025-18095,5903c56b-aa4c-546b-a55b-a912642e4285,open,2025-08-27 21:22:12+00,2025-09-05 21:22:12+00,28984.49,2025-08-27 21:22:12+00,2025-10-02 09:05:54+00
a0019c47-d85f-5f74-b6d4-5b0b31701a5f,ORD-2025-18096,6bf8cedf-e334-5031-b18e-5014212093be,fulfilled,2025-03-19 14:33:56+00,2025-04-09 14:33:56+00,17420.36,2025-03-19 14:33:56+00,2025-10-02 09:17:29+00
044a00c0-5664-5cbc-bb77-6c5c3a24720e,ORD-2024-18097,011409a3-66d2-55dc-8867-e80805a60484,fulfilled,2024-01-31 00:05:14+00,2024-02-25 00:05:14+00,34926.6,2024-01-31 00:05:14+00,2025-10-02 09:26:27+00
d67a22cc-d7a8-5d59-a314-8681de8cb1b7,ORD-2025-18098,2aa782ea-f289-59f6-b3f3-2f1dfc153369,fulfilled,2025-03-30 21:03:54+00,2025-04-12 21:03:54+00,6038.73,2025-03-30 21:03:54+00,2025-10-02 09:11:51+00
8d14c3d1-c2b9-5cb8-8968-4942254c9dc5,ORD-2024-18099,0fbb62c8-03cd-565c-b398-af089068b717,open,2024-03-16 18:20:33+00,2024-04-08 18:20:33+00,23019.67,2024-03-16 18:20:33+00,2025-10-02 09:07:21+00
1fa75654-677d-5887-945c-e147f4faf43b,ORD-2025-18100,20a60f79-06b7-5f37-8904-21f41850bf31,at_risk,2025-09-23 16:19:38+00,2025-10-05 16:19:38+00,68365.15,2025-09-23 16:19:38+00,2025-10-02 09:28:25+00
5274c745-5e35-5ac8-aadf-85395aab10c0,ORD-2024-18101,3591a999-6745-5a8d-ab83-33cf5a4dcf7d,open,2024-10-29 19:02:26+00,2024-11-21 19:02:26+00,19140.67,2024-10-29 19:02:26+00,2025-10-02 09:02:51+00
08c523ad-13ef-5eda-9106-d995a7d81441,ORD-2025-18102,12bb2ea6-2649-578c-a634-984bf77466a4,open,2025-01-11 22:02:09+00,2025-02-09 22:02:09+00,29040.97,2025-01-11 22:02:09+00,2025-10-02 09:08:30+00
c1a519f4-7251-5993-bf2c-affaeb443a2d,ORD-2025-18103,ce9d0948-ec89-5e06-b0fe-5a11e4fb861f,fulfilled,2025-02-09 18:02:18+00,2025-03-04 18:02:18+00,114385.0,2025-02-09 18:02:18+00,2025-10-02 09:21:25+00
59feb80d-806c-5c0c-acbf-3a6378ee3934,ORD-2025-18104,68721960-e719-596c-8ac8-678d741ca0d7,fulfilled,2025-05-30 18:38:51+00,2025-06-24 18:38:51+00,8194.21,2025-05-30 18:38:51+00,2025-10-02 09:23:59+00
e92e14db-0129-52d5-8646-6944e0cc23b7,ORD-2025-18105,de52039f-f002-5049-90d0-6df0eb19cb7c,fulfilled,2025-03-12 17:37:20+00,2025-03-23 17:37:20+00,38329.03,2025-03-12 17:37:20+00,2025-10-02 09:09:18+00
a85e9e13-f407-527b-83ff-92f84c32e73a,ORD-2025-18106,43d8ae18-600e-5d00-bf2e-e98cf6691a4d,fulfilled,2025-08-31 21:36:45+00,2025-09-15 21:36:45+00,23987.76,2025-08-31 21:36:45+00,2025-10-02 09:21:37+00
1e7340c2-58a2-55a4-866f-213e05f31432,ORD-2024-18107,5fd7f749-27d9-542e-8ba2-3341d158a002,fulfilled,2024-12-11 01:34:18+00,2025-01-05 01:34:18+00,27156.91,2024-12-11 01:34:18+00,2025-10-02 09:04:22+00
ed8487bb-f8b0-5e0e-96cd-edf8eb45de4f,ORD-2025-18108,7a96fff9-8863-5cfa-846f-74c1aa34593f,open,2025-09-09 16:21:18+00,2025-09-23 16:21:18+00,10611.54,2025-09-09 16:21:18+00,2025-10-02 09:05:03+00
eee1aee5-431e-56d6-860e-865cbe505bd1,ORD-2025-18109,9dd5598f-00e7-5901-acf5-a0eec4321bdd,fulfilled,2025-04-08 23:24:02+00,2025-05-04 23:24:02+00,8882.24,2025-04-08 23:24:02+00,2025-10-02 09:11:57+00
4d601506-3119-59fd-9b83-7a8101adc9c0,ORD-2025-18110,7a2f732a-5fcd-5e38-8048-2d1eb9ff60ae,fulfilled,2025-04-06 23:38:31+00,2025-04-24 23:38:31+00,13069.24,2025-04-06 23:38:31+00,2025-10-02 09:09:44+00
aea41e55-ec60-559f-869e-50dc79525d42,ORD-2024-18111,c72703be-fa85-5613-aa85-fd6683d339e9,open,2024-05-09 19:41:36+00,2024-06-06 19:41:36+00,19123.14,2024-05-09 19:41:36+00,2025-10-02 09:01:50+00
6acd2dd5-8645-5dd1-b885-6a78a910bd44,ORD-2024-18112,9d55884d-f862-501e-bfa9-325825374fc2,fulfilled,2024-01-07 00:06:07+00,2024-01-17 00:06:07+00,19138.98,2024-01-07 00:06:07+00,2025-10-02 09:03:41+00
48b8d36b-9c3f-5e01-bb1f-3afff8d4a980,ORD-2024-18113,774192e8-3e39-52c4-9901-c30cfceb7c8c,fulfilled,2024-04-19 16:04:27+00,2024-05-09 16:04:27+00,10256.61,2024-04-19 16:04:27+00,2025-10-02 09:23:49+00
d6b9e1e3-2096-5b92-9bdc-474cc67952e8,ORD-2025-18114,158060ed-08ea-5b8c-9cc0-fa07dfe4ce25,fulfilled,2025-08-25 23:11:32+00,2025-09-22 23:11:32+00,14686.88,2025-08-25 23:11:32+00,2025-10-02 09:23:49+00
247346ff-9ae8-5560-bd19-c63ba78909e1,ORD-2024-18115,f80f8e15-4fad-5ded-8033-36c09e3c5ce3,fulfilled,2024-10-06 11:32:07+00,2024-10-27 11:32:07+00,29414.81,2024-10-06 11:32:07+00,2025-10-02 09:00:52+00
1b02c09f-4a13-5ed1-8ec6-480b3d9f62f2,ORD-2024-18116,02e72ebb-6d59-5264-8524-13b37c91654a,fulfilled,2024-04-09 16:31:24+00,2024-04-18 16:31:24+00,8490.36,2024-04-09 16:31:24+00,2025-10-02 09:00:05+00
ce6e24a4-0bf9-5b7f-a4cd-3a18c9320c1d,ORD-2025-18117,0121a8b5-7c64-50ac-a2cf-1ef6567af719,fulfilled,2025-09-03 22:25:28+00,2025-09-26 22:25:28+00,3196.0,2025-09-03 22:25:28+00,2025-10-02 09:11:58+00
3d901337-2557-52e8-ab22-4ba7ca4dd5c1,ORD-2024-18118,22aac719-0015-57d4-a94a-52f2d40edb14,fulfilled,2024-05-28 23:42:00+00,2024-06-09 23:42:00+00,12250.8,2024-05-28 23:42:00+00,2025-10-02 09:28:00+00
b4576545-bde6-507a-ab58-e603257a6a96,ORD-2025-18119,d6d0b3d2-efb1-51a3-a747-6fae88f18120,fulfilled,2025-03-04 10:29:08+00,2025-03-24 10:29:08+00,101414.86,2025-03-04 10:29:08+00,2025-10-02 09:28:05+00
3f0c5786-8223-535a-a75e-278bb52ed9fc,ORD-2024-18120,4e879d78-783b-54ce-a28b-58a302de58a0,fulfilled,2024-03-13 21:25:05+00,2024-04-01 21:25:05+00,2077.73,2024-03-13 21:25:05+00,2025-10-02 09:07:47+00
82d4f3b6-ab45-5657-93be-6178817253eb,ORD-2025-18121,0c5272a8-ae96-5a9f-baab-7f1fc4e70232,fulfilled,2025-03-12 08:01:12+00,2025-04-11 08:01:12+00,36609.05,2025-03-12 08:01:12+00,2025-10-02 09:05:37+00
1decd079-9f6c-5153-b233-2988038e6356,ORD-2025-18122,7a96fff9-8863-5cfa-846f-74c1aa34593f,fulfilled,2025-09-01 00:23:22+00,2025-09-23 00:23:22+00,19476.12,2025-09-01 00:23:22+00,2025-10-02 09:24:14+00
2e951a36-e94d-5e72-bf47-01278951edff,ORD-2024-18123,110d9031-f195-5252-8b6e-860ba65ac234,fulfilled,2024-10-24 16:35:53+00,2024-11-22 16:35:53+00,42004.61,2024-10-24 16:35:53+00,2025-10-02 09:21:26+00
3a6f6ed3-53ce-5208-9f43-46e8505281ea,ORD-2024-18124,8d9417d8-6bc9-5a0d-ba9b-f63932cd4c8e,fulfilled,2024-02-11 23:06:15+00,2024-03-11 23:06:15+00,3872.82,2024-02-11 23:06:15+00,2025-10-02 09:00:11+00
f97eb68e-eb1f-5eee-894f-77e678da7d2f,ORD-2024-18125,b46a4a7b-b1f2-5183-a41d-8f042adb219e,fulfilled,2024-10-14 17:38:42+00,2024-11-08 17:38:42+00,20561.3,2024-10-14 17:38:42+00,2025-10-02 09:11:12+00
88c4926b-56db-5f3e-a675-e61014b88f83,ORD-2024-18126,9c86c781-63b0-5ad6-9eb8-ae13f8a580df,open,2024-11-28 00:11:02+00,2024-12-14 00:11:02+00,9927.91,2024-11-28 00:11:02+00,2025-10-02 09:10:44+00
6434628d-8f1d-5c0f-a9ef-af4305eb1c15,ORD-2024-18127,b9c595af-61db-50aa-9e07-e52e6fb7e700,fulfilled,2024-09-01 12:05:05+00,2024-09-19 12:05:05+00,13246.39,2024-09-01 12:05:05+00,2025-10-02 09:23:44+00
11fbad49-4386-5759-b618-9f10728db187,ORD-2024-18128,7b5b0d28-a0c6-5a8d-8b43-84fa3ff46f73,fulfilled,2024-11-15 09:38:00+00,2024-12-02 09:38:00+00,31584.67,2024-11-15 09:38:00+00,2025-10-02 09:00:26+00
b59fbcb5-fbcb-596d-b222-4adea7d6402f,ORD-2025-18129,d9277d6f-c995-5d2f-af23-317eb98c32d7,at_risk,2025-09-27 11:30:08+00,2025-10-13 11:30:08+00,6572.68,2025-09-27 11:30:08+00,2025-10-02 09:00:08+00
c441a13c-d7fd-5be1-8247-f9d44279b0b9,ORD-2025-18130,ccbd4352-a19c-5d95-a936-d7734fa3e1c8,open,2025-09-08 09:03:27+00,2025-09-21 09:03:27+00,41701.37,2025-09-08 09:03:27+00,2025-10-02 09:04:23+00
a183cde8-1bde-57cc-8d9a-79718310dd74,ORD-2024-18131,91428334-ed2c-566b-9d83-4c947a30f933,fulfilled,2024-03-18 08:36:14+00,2024-03-30 08:36:14+00,7467.62,2024-03-18 08:36:14+00,2025-10-02 09:07:19+00
b50cd08d-b28d-5689-9aef-a3aed0b20271,ORD-2025-18132,cd2a09f1-7820-5753-994e-1cfcd1ab42e8,at_risk,2025-09-08 17:02:02+00,2025-09-24 17:02:02+00,13781.85,2025-09-08 17:02:02+00,2025-10-02 09:00:20+00
c525f3b5-2bd1-55f9-bbd7-968d101df19a,ORD-2024-18133,7a406018-d415-5933-a598-5bdb88c10a3a,fulfilled,2024-04-21 20:30:56+00,2024-05-12 20:30:56+00,16967.22,2024-04-21 20:30:56+00,2025-10-02 09:18:18+00
56cf8689-1e6d-5baf-9071-8c169cbe8220,ORD-2024-18134,9669d8d4-2883-5969-a787-d6cb2dd96668,fulfilled,2024-04-30 21:13:09+00,2024-05-27 21:13:09+00,3229.81,2024-04-30 21:13:09+00,2025-10-02 09:20:21+00
e5bb9270-bccc-51ab-9425-2505e6f02d52,ORD-2025-18135,d3e42046-b70d-5283-b72d-b890f3cbf4c5,open,2025-09-09 19:10:38+00,2025-09-19 19:10:38+00,14887.8,2025-09-09 19:10:38+00,2025-10-02 09:13:20+00
944e87dc-7449-518d-bfbe-e38d2beb9f52,ORD-2024-18136,a02e5e43-997c-53b5-83b7-4d5a2b9b5028,fulfilled,2024-03-18 10:37:40+00,2024-04-14 10:37:40+00,50029.72,2024-03-18 10:37:40+00,2025-10-02 09:09:37+00
830e4c49-2199-5c0c-a36c-ddc68609921a,ORD-2024-18137,0bd019e5-c51f-52c9-ad8b-535eb692f825,fulfilled,2024-06-24 22:15:14+00,2024-07-08 22:15:14+00,3190.85,2024-06-24 22:15:14+00,2025-10-02 09:05:34+00
efaf597f-35cd-524c-b8d0-e3c32d20eeda,ORD-2025-18138,8f901d96-f9fa-5c3c-93e9-d61b62dca534,fulfilled,2025-08-28 17:25:00+00,2025-09-08 17:25:00+00,32841.51,2025-08-28 17:25:00+00,2025-10-02 09:27:44+00
b5d77d36-50b2-5a17-b6c8-00ed13eadea9,ORD-2024-18139,472885fd-16ec-5ba5-9b52-d867cd0d2522,fulfilled,2024-09-19 09:35:26+00,2024-10-05 09:35:26+00,33506.59,2024-09-19 09:35:26+00,2025-10-02 09:09:48+00
50310b5e-e35a-5271-b587-f3514464aca4,ORD-2024-18140,f876b371-973e-522b-b3a9-8ee72107e985,fulfilled,2024-02-24 20:28:22+00,2024-03-25 20:28:22+00,17105.31,2024-02-24 20:28:22+00,2025-10-02 09:13:06+00
7eb8d9e5-ca89-516b-87c2-7b5fffcc6036,ORD-2024-18141,87b06a09-f5ee-5b57-a4ec-f62c74aeb2fa,fulfilled,2024-12-17 00:34:06+00,2025-01-10 00:34:06+00,22023.83,2024-12-17 00:34:06+00,2025-10-02 09:24:48+00
541e599a-8007-5b0e-b4c3-d287035939e1,ORD-2025-18142,021214fc-361a-57df-8f77-280cb4f439bc,fulfilled,2025-06-18 16:14:06+00,2025-06-26 16:14:06+00,30412.89,2025-06-18 16:14:06+00,2025-10-02 09:15:34+00
c3858c9f-2aba-5a7d-a00b-0669d43ea628,ORD-2025-18143,43d8cf13-3f67-5f9d-bd7d-0e0c6e3de601,fulfilled,2025-03-27 18:20:31+00,2025-04-08 18:20:31+00,26378.61,2025-03-27 18:20:31+00,2025-10-02 09:25:25+00
e6c777ef-9737-5ae1-8cc5-55bd423258b8,ORD-2024-18144,68c18c78-3544-5249-ba8b-fcb915ca7a1c,fulfilled,2024-10-17 15:09:11+00,2024-11-09 15:09:11+00,16040.79,2024-10-17 15:09:11+00,2025-10-02 09:08:17+00
84448f36-d77c-5eb1-a5ff-eb0cf05949f7,ORD-2025-18145,003b9171-a234-5f50-8ccf-a395921e2887,fulfilled,2025-06-06 20:25:07+00,2025-06-16 20:25:07+00,79869.9,2025-06-06 20:25:07+00,2025-10-02 09:13:22+00
34893b18-ea0e-555d-a246-9f3a70dc10e7,ORD-2025-18146,21640c4b-fe8a-5161-835d-4a309ee4ffa3,fulfilled,2025-06-01 17:23:42+00,2025-06-14 17:23:42+00,13693.87,2025-06-01 17:23:42+00,2025-10-02 09:04:16+00
411db652-df2f-5991-956a-18786036f98b,ORD-2024-18147,360c27cd-e5d9-570c-800b-37c7c7fc6275,fulfilled,2024-09-01 19:24:17+00,2024-09-30 19:24:17+00,7817.78,2024-09-01 19:24:17+00,2025-10-02 09:00:01+00
44fc868c-1a93-51dd-9d1b-e2f769c342d1,ORD-2024-18148,c8dbbee7-87e1-517f-a051-248209cf07b3,fulfilled,2024-06-06 00:02:22+00,2024-07-02 00:02:22+00,21895.76,2024-06-06 00:02:22+00,2025-10-02 09:23:00+00
cde3bf8d-326e-5f77-ada3-c255b3f41a87,ORD-2024-18149,e223efcb-0066-51b3-9f82-cb9a98692ab8,open,2024-05-12 16:43:16+00,2024-05-24 16:43:16+00,24198.92,2024-05-12 16:43:16+00,2025-10-02 09:18:33+00
f2cccf9b-ea2e-510e-a802-2132adaf6dc3,ORD-2024-18150,d9dc8b11-bdb5-526c-910f-b4a3d7b386cc,fulfilled,2024-10-05 15:36:48+00,2024-11-03 15:36:48+00,17526.53,2024-10-05 15:36:48+00,2025-10-02 09:04:36+00
cd21d872-defd-573b-a3fb-e2a94cd56848,ORD-2024-18151,2fe62d1b-9a3f-54df-9d09-ee91b8342bad,fulfilled,2024-10-09 13:39:21+00,2024-10-28 13:39:21+00,81653.23,2024-10-09 13:39:21+00,2025-10-02 09:23:32+00
af38004e-cb14-5529-b273-56d021cd96ca,ORD-2025-18152,94d02113-56f5-5f4c-825d-7b4b4c7c5443,fulfilled,2025-09-10 13:33:24+00,2025-10-09 13:33:24+00,10884.44,2025-09-10 13:33:24+00,2025-10-02 09:14:55+00
16d381aa-1d19-5dbe-bab0-1e6157ee6f13,ORD-2024-18153,030309a2-4892-570a-8ddc-3cca15227d3f,fulfilled,2024-10-09 16:16:21+00,2024-10-21 16:16:21+00,28487.83,2024-10-09 16:16:21+00,2025-10-02 09:05:25+00
50dfa212-363f-5c01-9102-c3e66422755c,ORD-2024-18154,191dce48-1793-5e6e-9427-112336a04389,fulfilled,2024-10-05 14:40:39+00,2024-10-18 14:40:39+00,53340.82,2024-10-05 14:40:39+00,2025-10-02 09:27:04+00
b6e308c8-b13c-5219-ac08-98bfe4efc0a5,ORD-2024-18155,2008149d-c4bb-5ddd-b0f9-21fc68627c2d,fulfilled,2024-01-10 19:28:23+00,2024-02-01 19:28:23+00,15245.91,2024-01-10 19:28:23+00,2025-10-02 09:15:51+00
7a3b80c6-4e93-5f6b-ba0e-eb37e21d9a08,ORD-2024-18156,e986abcb-ddb5-5a79-9f60-72de1640f546,fulfilled,2024-10-13 21:03:40+00,2024-11-03 21:03:40+00,4481.33,2024-10-13 21:03:40+00,2025-10-02 09:27:53+00
53049a2f-0071-5177-b9fe-f1b2ae7e26bd,ORD-2024-18157,83362c01-a9f5-5200-aa10-3be136c81b43,fulfilled,2024-10-19 10:32:29+00,2024-11-04 10:32:29+00,17358.61,2024-10-19 10:32:29+00,2025-10-02 09:02:44+00
7945cc38-78c9-5795-8988-38c028f95e43,ORD-2025-18158,28aa27a6-2dd0-5d5d-86a2-39ea2477d3d6,fulfilled,2025-06-11 16:38:53+00,2025-07-01 16:38:53+00,26042.1,2025-06-11 16:38:53+00,2025-10-02 09:23:05+00
dd5a20d0-ce5e-513e-8bc5-2094c39520e3,ORD-2025-18159,dab3a251-1b55-5799-a144-04f4b708d8c8,fulfilled,2025-02-13 00:00:29+00,2025-02-28 00:00:29+00,49488.77,2025-02-13 00:00:29+00,2025-10-02 09:08:22+00
de511ea5-2094-5900-937e-740473dd42a3,ORD-2025-18160,21003eb2-561d-5d60-88a1-07d1166ca563,fulfilled,2025-08-10 20:03:59+00,2025-08-28 20:03:59+00,14378.58,2025-08-10 20:03:59+00,2025-10-02 09:06:58+00
3e8b79b7-ba98-5e99-846b-16ee2a696b73,ORD-2024-18161,e3d076fa-bf65-594c-8a13-a76d8c3ff2df,fulfilled,2024-09-14 08:38:00+00,2024-10-13 08:38:00+00,19382.97,2024-09-14 08:38:00+00,2025-10-02 09:20:28+00
7d80af1e-9ab2-5e0b-bd5a-343e9934d9d5,ORD-2024-18162,5aeca50b-5ab5-5f16-b984-15d71036050f,fulfilled,2024-03-25 14:30:47+00,2024-04-12 14:30:47+00,32303.24,2024-03-25 14:30:47+00,2025-10-02 09:29:03+00
