id,shipment_id,status,previous_status,changed_at,recorded_at,source
e0908b84-5f96-5240-a794-b415e71871c9,f226f311-4219-5710-a402-0993901371cd,scheduled,,2024-09-20 12:34:03+00,2024-09-20 12:52:03+00,carrier_feed
fe58c0e1-8b8a-553d-acab-64efd403765a,f226f311-4219-5710-a402-0993901371cd,in_transit,scheduled,2024-09-20 15:15:34+00,2024-09-20 15:58:34+00,carrier_feed
65339833-3b66-5097-8701-a21094ede849,f226f311-4219-5710-a402-0993901371cd,delayed,in_transit,2024-09-27 21:51:33+00,2024-09-27 22:21:33+00,carrier_feed
28fa7823-9e4d-56e6-9eae-48b55cb668b0,f226f311-4219-5710-a402-0993901371cd,delivered,delayed,2024-10-04 15:56:57+00,2024-10-04 16:12:57+00,carrier_feed
037d5c6d-4e94-574b-9784-a632e55d803d,94ff63d1-1e83-5e32-ab95-cfaf738c5b37,scheduled,,2024-05-05 01:18:18+00,2024-05-05 01:56:18+00,carrier_feed
d916b51e-0f79-5642-92be-97bf765144f0,94ff63d1-1e83-5e32-ab95-cfaf738c5b37,in_transit,scheduled,2024-05-05 03:43:16+00,2024-05-05 04:13:16+00,carrier_feed
ea34dadc-4d61-5143-9096-0f1f5b931eec,94ff63d1-1e83-5e32-ab95-cfaf738c5b37,delivered,in_transit,2024-05-07 16:12:13+00,2024-05-07 16:32:13+00,carrier_feed
0b08eb45-884f-553a-9511-ada619f61d70,fe50a14b-8bef-5488-90c2-f46394c3b0eb,scheduled,,2024-10-04 14:02:50+00,2024-10-04 14:20:50+00,carrier_feed
3f7f97a5-d42c-58e4-a77f-05f852396ff9,fe50a14b-8bef-5488-90c2-f46394c3b0eb,in_transit,scheduled,2024-10-07 21:32:46+00,2024-10-07 22:11:46+00,carrier_feed
4deedc0c-b00e-5a3d-ab5a-00d38ac4bb95,fe50a14b-8bef-5488-90c2-f46394c3b0eb,delivered,in_transit,2024-10-13 23:08:21+00,2024-10-13 23:49:21+00,carrier_feed
7a65368a-c7c8-56aa-a685-7ab45cb21add,229e1fe0-a324-593c-895f-ae2d42472571,scheduled,,2024-10-28 12:11:31+00,2024-10-28 12:45:31+00,carrier_feed
e7913108-1334-542a-802b-0f81f749f0e9,229e1fe0-a324-593c-895f-ae2d42472571,in_transit,scheduled,2024-10-28 18:13:26+00,2024-10-28 18:39:26+00,carrier_feed
742a9682-60db-5540-b9bc-ce00a991a1c7,229e1fe0-a324-593c-895f-ae2d42472571,delivered,in_transit,2024-10-31 01:27:35+00,2024-10-31 01:51:35+00,carrier_feed
3c92b8c7-7237-5bda-a5b9-ca40473d37bb,6f67947d-95df-5819-a8d0-bf53bf2f2fc8,scheduled,,2024-10-12 18:35:33+00,2024-10-12 19:11:33+00,carrier_feed
01966906-829d-5d0c-8898-71fc901270a5,6f67947d-95df-5819-a8d0-bf53bf2f2fc8,in_transit,scheduled,2024-10-15 01:57:53+00,2024-10-15 02:03:53+00,carrier_feed
18230e36-8f55-5831-8e7f-9b8ac66c7bfb,6f67947d-95df-5819-a8d0-bf53bf2f2fc8,delivered,in_transit,2024-10-21 22:35:07+00,2024-10-21 22:47:07+00,carrier_feed
5633e88c-33a8-5b26-9096-63c486944e3a,b2bfebc9-6582-5f85-9062-2eb47958640b,scheduled,,2024-04-12 19:05:17+00,2024-04-12 19:15:17+00,carrier_feed
5112c7d7-f956-5d01-a6ef-a59a65b9e859,b2bfebc9-6582-5f85-9062-2eb47958640b,in_transit,scheduled,2024-04-14 00:16:09+00,2024-04-14 00:32:09+00,carrier_feed
3950ea2b-7172-5b7d-a0eb-d01e10ba1298,b2bfebc9-6582-5f85-9062-2eb47958640b,delivered,in_transit,2024-04-20 03:25:50+00,2024-04-20 03:35:50+00,carrier_feed
9fcce5bb-ceb1-5505-aec0-b8ac61434234,8ea717bf-5c14-5e20-b0f4-5398f5540ae9,scheduled,,2024-06-03 22:40:10+00,2024-06-03 23:03:10+00,carrier_feed
52231c49-96b9-5b27-a6c6-12143c6627b8,8ea717bf-5c14-5e20-b0f4-5398f5540ae9,in_transit,scheduled,2024-06-04 05:16:59+00,2024-06-04 05:33:59+00,carrier_feed
9a1e0f94-8533-5bd3-bd94-1f5e3ff7843f,8ea717bf-5c14-5e20-b0f4-5398f5540ae9,delivered,in_transit,2024-06-10 00:46:01+00,2024-06-10 01:13:01+00,carrier_feed
6a5c8d47-bb8b-5d3c-a9b3-72255f8cf7a5,c2d05689-7aed-5677-b7cd-ed489cd975a3,scheduled,,2024-03-22 20:23:26+00,2024-03-22 21:06:26+00,carrier_feed
552ea6e6-b527-58e4-bf31-09fdd45ab570,c2d05689-7aed-5677-b7cd-ed489cd975a3,in_transit,scheduled,2024-03-22 23:58:37+00,2024-03-23 00:15:37+00,carrier_feed
9af308d7-bbb1-5b48-8623-14693127752d,c2d05689-7aed-5677-b7cd-ed489cd975a3,delivered,in_transit,2024-03-25 19:30:09+00,2024-03-25 20:14:09+00,carrier_feed
7598bd59-11f5-5e5e-aa96-465a06d65369,4c06793e-00ba-5596-adf2-59901087fc9f,scheduled,,2024-10-31 02:44:27+00,2024-10-31 03:03:27+00,carrier_feed
c6332d0b-c17c-5907-b245-d72a57259a42,4c06793e-00ba-5596-adf2-59901087fc9f,in_transit,scheduled,2024-11-01 08:06:04+00,2024-11-01 08:47:04+00,carrier_feed
ee4ece8b-0cf1-5fd8-8c48-ede5138309ff,4c06793e-00ba-5596-adf2-59901087fc9f,delayed,in_transit,2024-11-08 14:17:18+00,2024-11-08 14:38:18+00,carrier_feed
3190a93a-d0de-53d1-95bb-e78fb9b47a07,4c06793e-00ba-5596-adf2-59901087fc9f,delivered,delayed,2024-11-10 08:10:14+00,2024-11-10 08:25:14+00,carrier_feed
2757d062-c55b-55c1-ad3c-f267a1890087,396162ed-59b6-5a98-8b3a-b2c7a6cf0657,scheduled,,2024-09-08 14:52:44+00,2024-09-08 15:25:44+00,carrier_feed
a85f06d6-66a2-5275-871d-123b0f5c3501,396162ed-59b6-5a98-8b3a-b2c7a6cf0657,in_transit,scheduled,2024-09-09 16:29:53+00,2024-09-09 16:44:53+00,carrier_feed
c292c471-5dc3-5190-ab2f-324ef3db127c,396162ed-59b6-5a98-8b3a-b2c7a6cf0657,delivered,in_transit,2024-09-15 10:30:24+00,2024-09-15 11:07:24+00,carrier_feed
aae38af0-bca6-556d-a258-37a0ae132f8d,b1ebcecb-6d35-53d5-b5c8-a28fc2ad55a3,scheduled,,2024-03-06 16:45:29+00,2024-03-06 16:59:29+00,carrier_feed
dd1bfb53-bc9e-5c59-a60c-1157731407f9,b1ebcecb-6d35-53d5-b5c8-a28fc2ad55a3,in_transit,scheduled,2024-03-09 21:23:24+00,2024-03-09 22:02:24+00,carrier_feed
6522b1da-3a72-564c-b0c0-76d350e8db9c,b1ebcecb-6d35-53d5-b5c8-a28fc2ad55a3,delivered,in_transit,2024-03-17 18:34:47+00,2024-03-17 19:11:47+00,carrier_feed
2340cea1-1ce9-58ae-a59e-e753cd25d35a,d9b053fb-e3d4-56f7-9199-b0710725546e,scheduled,,2024-03-11 19:12:30+00,2024-03-11 19:24:30+00,carrier_feed
065c17ab-d001-515a-8060-4349118c2a35,d9b053fb-e3d4-56f7-9199-b0710725546e,in_transit,scheduled,2024-03-12 04:32:28+00,2024-03-12 04:59:28+00,carrier_feed
8031769f-f31d-591b-8dfa-f40f3d89832e,d9b053fb-e3d4-56f7-9199-b0710725546e,delivered,in_transit,2024-03-21 01:05:17+00,2024-03-21 01:36:17+00,carrier_feed
a6fd7062-1f67-5609-bf36-0b1698ffb96b,6d87595f-3034-538e-b7c9-451b7d48a639,scheduled,,2024-03-04 14:26:07+00,2024-03-04 14:54:07+00,carrier_feed
0d9b8d57-17eb-5e87-a2de-395161480c41,6d87595f-3034-538e-b7c9-451b7d48a639,in_transit,scheduled,2024-03-04 15:56:19+00,2024-03-04 16:40:19+00,carrier_feed
a9f5f386-e9e8-51bb-8bd7-127d71d2f4ce,6d87595f-3034-538e-b7c9-451b7d48a639,delivered,in_transit,2024-03-13 12:01:18+00,2024-03-13 12:30:18+00,carrier_feed
667c1ff2-f25c-5662-9de1-4fdea75052e6,3134986b-10b8-5a54-a168-eb601f8ee04a,scheduled,,2024-11-02 10:01:10+00,2024-11-02 10:06:10+00,carrier_feed
0d6474a6-e64f-50a5-bbee-122148126404,3134986b-10b8-5a54-a168-eb601f8ee04a,in_transit,scheduled,2024-11-04 18:15:57+00,2024-11-04 18:38:57+00,carrier_feed
83e60220-282e-5b46-98cd-d07e70a6690c,3134986b-10b8-5a54-a168-eb601f8ee04a,delivered,in_transit,2024-11-07 12:19:29+00,2024-11-07 12:27:29+00,carrier_feed
68fa5bd9-44a9-5da1-a4b0-7cd19a715966,65dcd28c-53d3-51fd-88b7-1e7268cde25b,scheduled,,2024-03-22 14:07:25+00,2024-03-22 14:23:25+00,carrier_feed
68d68492-879b-56b9-99fd-2da0304a8ef5,65dcd28c-53d3-51fd-88b7-1e7268cde25b,in_transit,scheduled,2024-03-25 16:49:40+00,2024-03-25 17:29:40+00,carrier_feed
47c8a0dc-d6ee-54bf-b5aa-8baadc458b00,65dcd28c-53d3-51fd-88b7-1e7268cde25b,delivered,in_transit,2024-04-01 16:18:49+00,2024-04-01 16:52:49+00,carrier_feed
8b26ffc3-15fe-5bdb-91be-46c780d62674,166309f3-da3e-5522-9e86-aed3ee3b3752,scheduled,,2024-02-10 19:08:44+00,2024-02-10 19:31:44+00,carrier_feed
673a5631-2b4e-50da-bf6e-3c317fc6a3e3,166309f3-da3e-5522-9e86-aed3ee3b3752,in_transit,scheduled,2024-02-14 01:35:57+00,2024-02-14 01:59:57+00,carrier_feed
d2bd5f87-eace-531e-a3fc-ae3a0cd35610,166309f3-da3e-5522-9e86-aed3ee3b3752,delivered,in_transit,2024-02-18 12:03:42+00,2024-02-18 12:37:42+00,carrier_feed
53897dd9-cfaa-54e1-9e93-2148f1617ef5,ef95d148-da4a-5a0e-955d-9af31e278f15,scheduled,,2024-05-14 20:50:49+00,2024-05-14 21:24:49+00,carrier_feed
20adadc7-de94-5d5b-818f-5fa68f053ad0,ef95d148-da4a-5a0e-955d-9af31e278f15,in_transit,scheduled,2024-05-16 01:10:26+00,2024-05-16 01:16:26+00,carrier_feed
884feefd-fcd8-5294-bd67-e3bd79966b35,ef95d148-da4a-5a0e-955d-9af31e278f15,delivered,in_transit,2024-05-24 01:11:37+00,2024-05-24 01:40:37+00,carrier_feed
1a7b1c40-4d04-5ca4-a4c0-8f4ffe8ac13f,18e8f0fb-d15c-5a01-a49d-fe2f3d4bd67e,scheduled,,2024-04-27 21:32:56+00,2024-04-27 21:54:56+00,carrier_feed
30695ad5-ef16-58a2-876f-cad3b5a6cefa,18e8f0fb-d15c-5a01-a49d-fe2f3d4bd67e,in_transit,scheduled,2024-04-29 04:57:49+00,2024-04-29 05:36:49+00,carrier_feed
0039975b-ae83-5507-8394-fd48a2fd7c5e,18e8f0fb-d15c-5a01-a49d-fe2f3d4bd67e,delivered,in_transit,2024-05-07 15:40:25+00,2024-05-07 15:50:25+00,carrier_feed
9a66083a-477b-5a18-a5f0-553cc430421d,07f20dda-fe81-52d2-b9ec-aecc70b7c5ff,scheduled,,2024-11-18 10:27:02+00,2024-11-18 10:45:02+00,carrier_feed
c95b956e-bd9e-54d3-83d9-89b8b3843d56,07f20dda-fe81-52d2-b9ec-aecc70b7c5ff,in_transit,scheduled,2024-11-18 15:43:40+00,2024-11-18 16:03:40+00,carrier_feed
d6640348-960c-5b51-8b74-b0eb19abd51a,07f20dda-fe81-52d2-b9ec-aecc70b7c5ff,delivered,in_transit,2024-11-26 17:44:34+00,2024-11-26 18:10:34+00,carrier_feed
283a83b8-9b86-52ce-b4b1-6faa1d6e1c74,0a1d4b0a-9adf-5914-8bbb-b2cbc73b62b9,scheduled,,2024-11-02 13:18:43+00,2024-11-02 13:54:43+00,carrier_feed
fd9e9b1f-4124-5f5b-8a18-2bde152dab08,0a1d4b0a-9adf-5914-8bbb-b2cbc73b62b9,in_transit,scheduled,2024-11-05 14:26:30+00,2024-11-05 15:04:30+00,carrier_feed
f629c57b-3801-5bf8-8b89-80b02033d3a9,0a1d4b0a-9adf-5914-8bbb-b2cbc73b62b9,delivered,in_transit,2024-11-12 14:10:13+00,2024-11-12 14:25:13+00,carrier_feed
1486e32f-efe0-53e3-8789-52c0094c2acb,c018715a-4ace-5d1d-9f8d-159a58607ca7,scheduled,,2024-10-10 11:39:33+00,2024-10-10 12:23:33+00,carrier_feed
69a3298f-ee39-5c7f-8de7-7ae542877df3,c018715a-4ace-5d1d-9f8d-159a58607ca7,in_transit,scheduled,2024-10-10 14:06:38+00,2024-10-10 14:48:38+00,carrier_feed
6a359bdf-cd25-5528-9f60-5ab99a104ff2,c018715a-4ace-5d1d-9f8d-159a58607ca7,delivered,in_transit,2024-10-17 09:16:58+00,2024-10-17 09:30:58+00,carrier_feed
ce1ffc2d-2677-5e63-a048-9e3d5580caa1,a45fb3bb-d504-5831-b3af-d0e05e688754,scheduled,,2024-03-08 22:37:51+00,2024-03-08 22:59:51+00,carrier_feed
3789922d-920e-5ac4-a67a-ab17bc79248e,a45fb3bb-d504-5831-b3af-d0e05e688754,in_transit,scheduled,2024-03-11 08:16:53+00,2024-03-11 08:39:53+00,carrier_feed
bbfe98b4-6f1e-55f2-a858-a71f86a73aad,a45fb3bb-d504-5831-b3af-d0e05e688754,delivered,in_transit,2024-03-14 11:34:44+00,2024-03-14 11:47:44+00,carrier_feed
69bb9b29-f265-5c7f-bc6f-38acdbe9137e,43278da2-957d-5e4b-8f0c-471c4e259603,scheduled,,2024-03-07 12:56:13+00,2024-03-07 13:15:13+00,carrier_feed
ac14ed00-a87d-5db0-937a-a042e1697164,43278da2-957d-5e4b-8f0c-471c4e259603,in_transit,scheduled,2024-03-08 19:29:48+00,2024-03-08 19:54:48+00,carrier_feed
a6d0739b-8c76-50bf-b679-e2676f3f1f9d,43278da2-957d-5e4b-8f0c-471c4e259603,delivered,in_transit,2024-03-13 00:42:33+00,2024-03-13 00:49:33+00,carrier_feed
bcfb93b1-ad00-566c-940d-b576704383ac,78909216-d4e5-507c-9ee9-63cfecdf9be1,scheduled,,2024-09-09 11:48:28+00,2024-09-09 12:18:28+00,carrier_feed
0dc2e036-075f-5bc8-af05-4f1cc30d0a25,78909216-d4e5-507c-9ee9-63cfecdf9be1,in_transit,scheduled,2024-09-11 19:05:01+00,2024-09-11 19:44:01+00,carrier_feed
06a3dd4e-1004-53d2-a2cd-2639613c0333,78909216-d4e5-507c-9ee9-63cfecdf9be1,delivered,in_transit,2024-09-17 21:39:30+00,2024-09-17 22:17:30+00,carrier_feed
28888d80-c903-53e2-a939-518fae8c0688,f4c84d75-b130-5d33-add5-952b090b70d2,scheduled,,2024-03-26 17:04:27+00,2024-03-26 17:28:27+00,carrier_feed
f3a8afac-5753-5bb5-abcb-636ab7d698f1,f4c84d75-b130-5d33-add5-952b090b70d2,in_transit,scheduled,2024-03-27 01:13:55+00,2024-03-27 01:31:55+00,carrier_feed
43c949b9-fe00-50f8-a4b2-3fe15b8f8a0b,f4c84d75-b130-5d33-add5-952b090b70d2,delivered,in_transit,2024-03-29 12:42:48+00,2024-03-29 13:24:48+00,carrier_feed
8957d5b1-1959-55fa-a242-6129a947e8c4,477fb9ac-096d-5576-9d5c-59e7b79018cc,scheduled,,2024-10-11 00:44:38+00,2024-10-11 01:04:38+00,carrier_feed
55318f02-ef68-5764-8e2e-dca8ce1ce62f,477fb9ac-096d-5576-9d5c-59e7b79018cc,in_transit,scheduled,2024-10-13 04:18:38+00,2024-10-13 05:00:38+00,carrier_feed
c1db2c9f-6439-5b36-9154-1cfcef59334c,477fb9ac-096d-5576-9d5c-59e7b79018cc,delivered,in_transit,2024-10-19 19:18:48+00,2024-10-19 19:37:48+00,carrier_feed
a9b0fe4e-e708-5643-9008-14ae3c4cf2bd,9215d7b3-e632-5590-b274-3673ed74427d,scheduled,,2024-08-01 19:02:56+00,2024-08-01 19:46:56+00,carrier_feed
09f6f7ed-2398-55eb-8469-4bac1cc680c8,9215d7b3-e632-5590-b274-3673ed74427d,in_transit,scheduled,2024-08-04 20:08:49+00,2024-08-04 20:37:49+00,carrier_feed
18609d05-9786-5849-86e7-cd5463902a54,9215d7b3-e632-5590-b274-3673ed74427d,delivered,in_transit,2024-08-06 21:34:33+00,2024-08-06 21:40:33+00,carrier_feed
d7450111-5147-50de-ab0f-f65ac02f493e,bec8bba6-8dde-5014-ba99-d07ef42fe4bc,scheduled,,2024-12-15 20:25:40+00,2024-12-15 20:55:40+00,carrier_feed
52434e74-9b28-5279-a7c4-eb638f73f8ce,bec8bba6-8dde-5014-ba99-d07ef42fe4bc,in_transit,scheduled,2024-12-18 01:39:53+00,2024-12-18 01:53:53+00,carrier_feed
3b9a5e87-00a0-56ae-a2d7-a85a6e6f5b33,bec8bba6-8dde-5014-ba99-d07ef42fe4bc,delivered,in_transit,2024-12-20 10:47:42+00,2024-12-20 11:19:42+00,carrier_feed
4ab707ee-57df-543e-ba97-3a4a9c1afaf0,88e4be09-a228-5351-93d4-b1f6fa320786,scheduled,,2024-03-06 01:37:07+00,2024-03-06 01:54:07+00,carrier_feed
b29b1f47-c68e-527f-80f6-8e28d1a1cb8f,88e4be09-a228-5351-93d4-b1f6fa320786,in_transit,scheduled,2024-03-07 05:58:58+00,2024-03-07 06:37:58+00,carrier_feed
81fd320d-d5ce-558d-a98b-e39bb7c82fc2,88e4be09-a228-5351-93d4-b1f6fa320786,delivered,in_transit,2024-03-09 03:43:42+00,2024-03-09 03:57:42+00,carrier_feed
b71f9f85-7339-5b80-a0ed-f57d8dd6ff55,0e09343f-ba5f-55ea-87c4-920d9aa4b9ab,scheduled,,2024-11-25 12:26:32+00,2024-11-25 12:45:32+00,carrier_feed
64d4eb63-6b42-5cd7-ad38-48f8e2e12040,0e09343f-ba5f-55ea-87c4-920d9aa4b9ab,in_transit,scheduled,2024-11-25 14:06:45+00,2024-11-25 14:50:45+00,carrier_feed
9d354549-e795-5af6-85e7-2172f10acb20,0e09343f-ba5f-55ea-87c4-920d9aa4b9ab,delayed,in_transit,2024-11-28 20:44:30+00,2024-11-28 20:56:30+00,carrier_feed
496132c2-0953-5346-ab09-003daa1bb9ad,0e09343f-ba5f-55ea-87c4-920d9aa4b9ab,delivered,delayed,2024-12-09 14:11:15+00,2024-12-09 14:54:15+00,carrier_feed
9427c88e-4905-566e-920b-25015f8975bb,64e7c4eb-6d20-5a58-8dac-7ed5dbaff6d4,scheduled,,2024-06-22 20:03:30+00,2024-06-22 20:16:30+00,carrier_feed
50a5533b-803b-5845-bb3b-c03712db14a1,64e7c4eb-6d20-5a58-8dac-7ed5dbaff6d4,in_transit,scheduled,2024-06-22 23:39:27+00,2024-06-23 00:21:27+00,carrier_feed
a440f68c-a2bb-5458-9fde-676f6f01db94,64e7c4eb-6d20-5a58-8dac-7ed5dbaff6d4,delivered,in_transit,2024-06-30 17:55:11+00,2024-06-30 18:18:11+00,carrier_feed
4eefb726-0b03-5765-9188-4d349197663d,e33a922d-8df0-563e-bf37-0092213f9e66,scheduled,,2024-03-07 22:46:35+00,2024-03-07 23:21:35+00,carrier_feed
a9486164-9fa3-56a8-92e3-f9ce38248d3f,e33a922d-8df0-563e-bf37-0092213f9e66,in_transit,scheduled,2024-03-09 00:29:01+00,2024-03-09 01:06:01+00,carrier_feed
1fc2c036-c5d5-5369-b786-c8399c489bb0,e33a922d-8df0-563e-bf37-0092213f9e66,delivered,in_transit,2024-03-15 23:46:56+00,2024-03-16 00:21:56+00,carrier_feed
e963fad5-5b94-5864-ac9e-9d8b0e412c28,bb5b6e8c-610d-5535-a76f-755896b32c1f,scheduled,,2024-01-15 23:16:07+00,2024-01-15 23:38:07+00,carrier_feed
32f15056-ab42-5670-9325-642a2b97176f,bb5b6e8c-610d-5535-a76f-755896b32c1f,in_transit,scheduled,2024-01-19 06:27:44+00,2024-01-19 06:54:44+00,carrier_feed
48b73770-1066-51bd-9410-10e654ab68c1,bb5b6e8c-610d-5535-a76f-755896b32c1f,delivered,in_transit,2024-01-21 10:29:25+00,2024-01-21 10:50:25+00,carrier_feed
00673d68-4549-5558-8a5f-fa1f6eccbecf,aea0755a-40c7-5325-864c-0debd57a30f1,scheduled,,2024-08-10 01:22:41+00,2024-08-10 01:50:41+00,carrier_feed
859072e9-aa96-54b3-9109-21c1cb5e2946,aea0755a-40c7-5325-864c-0debd57a30f1,in_transit,scheduled,2024-08-13 10:27:14+00,2024-08-13 10:58:14+00,carrier_feed
4607f616-0dc1-52fc-bcbf-53e491d3443f,aea0755a-40c7-5325-864c-0debd57a30f1,delivered,in_transit,2024-08-20 08:06:17+00,2024-08-20 08:11:17+00,carrier_feed
c40320cd-c882-5278-bb1d-98a66a506d12,1c559e12-afd8-5e67-9b48-64b732bc2858,scheduled,,2024-10-11 16:48:17+00,2024-10-11 17:05:17+00,carrier_feed
b1fd0f7d-3925-5a40-bb29-3a0586b1539b,1c559e12-afd8-5e67-9b48-64b732bc2858,in_transit,scheduled,2024-10-13 20:53:18+00,2024-10-13 21:05:18+00,carrier_feed
3f97d865-7dc9-5043-b877-3f45b68dd526,1c559e12-afd8-5e67-9b48-64b732bc2858,delivered,in_transit,2024-10-21 17:59:19+00,2024-10-21 18:44:19+00,carrier_feed
aaed34ec-d4e3-5774-8b99-6510541e97d4,75692997-46b6-5e30-baea-d8b0c96e0d7c,scheduled,,2024-03-11 23:10:04+00,2024-03-11 23:49:04+00,carrier_feed
cd010142-1f1b-53be-a682-503cac194803,75692997-46b6-5e30-baea-d8b0c96e0d7c,in_transit,scheduled,2024-03-12 06:44:00+00,2024-03-12 07:15:00+00,carrier_feed
6bf9eaa0-b62c-58c7-a421-fa30518e0ca4,75692997-46b6-5e30-baea-d8b0c96e0d7c,delivered,in_transit,2024-03-19 12:14:34+00,2024-03-19 12:51:34+00,carrier_feed
61470e0a-aa91-5abb-a636-d34dd1a2d6ce,25fa4b1b-3419-5543-bc44-18cec5fb2e85,scheduled,,2024-08-20 16:52:39+00,2024-08-20 17:21:39+00,carrier_feed
db8e0072-344d-5a4d-829d-689a30812b46,25fa4b1b-3419-5543-bc44-18cec5fb2e85,in_transit,scheduled,2024-08-20 22:02:12+00,2024-08-20 22:30:12+00,carrier_feed
8b402a7c-3914-54c6-a6ac-ca5af4eb4cde,25fa4b1b-3419-5543-bc44-18cec5fb2e85,delivered,in_transit,2024-08-27 03:18:05+00,2024-08-27 04:00:05+00,carrier_feed
d116c4a3-eb1d-5b76-a071-40b3fd07d358,9e8fef8e-abda-522f-b42f-645ef93d80ec,scheduled,,2024-03-27 10:58:53+00,2024-03-27 11:14:53+00,carrier_feed
57c8f6c3-87b7-5727-b606-3d4d8464b720,9e8fef8e-abda-522f-b42f-645ef93d80ec,in_transit,scheduled,2024-03-30 19:28:02+00,2024-03-30 20:03:02+00,carrier_feed
631ff1ad-bbbe-55c3-b373-1c458ace1bc5,9e8fef8e-abda-522f-b42f-645ef93d80ec,delivered,in_transit,2024-04-01 16:34:44+00,2024-04-01 17:17:44+00,carrier_feed
26ffe08c-8fa4-53cb-ac5a-c1facea6e389,800013b2-cd24-582e-9f2e-d7d729e37452,scheduled,,2024-06-01 19:28:23+00,2024-06-01 20:11:23+00,carrier_feed
d843fb99-90de-5aa0-930f-abeb082021a3,800013b2-cd24-582e-9f2e-d7d729e37452,in_transit,scheduled,2024-06-03 02:44:30+00,2024-06-03 03:08:30+00,carrier_feed
16e872b2-018a-5d7d-8609-813ab7b81dde,800013b2-cd24-582e-9f2e-d7d729e37452,delivered,in_transit,2024-06-10 11:08:54+00,2024-06-10 11:46:54+00,carrier_feed
1efdeb63-9403-5b71-bbad-850f65605930,38c0a283-47b8-5c78-aa6e-10816dcb0994,scheduled,,2024-06-09 02:24:20+00,2024-06-09 02:36:20+00,carrier_feed
efecc17c-5517-5424-83c6-6017920f9952,38c0a283-47b8-5c78-aa6e-10816dcb0994,in_transit,scheduled,2024-06-10 05:36:53+00,2024-06-10 06:21:53+00,carrier_feed
7d7ba7d2-d267-5e9b-8943-64e7f2aa68d7,38c0a283-47b8-5c78-aa6e-10816dcb0994,delivered,in_transit,2024-06-15 17:07:11+00,2024-06-15 17:23:11+00,carrier_feed
3734c7ab-d1c1-57ad-9340-ca7ac2883513,6e4788ad-0c94-5019-8995-17e4247b6b9c,scheduled,,2024-01-30 22:53:45+00,2024-01-30 23:36:45+00,carrier_feed
61a2a2ae-35be-5d24-bc48-e7e69feb9f8b,6e4788ad-0c94-5019-8995-17e4247b6b9c,in_transit,scheduled,2024-02-03 05:59:35+00,2024-02-03 06:30:35+00,carrier_feed
88d1a3be-bbcb-551d-a56b-d3c268f46539,6e4788ad-0c94-5019-8995-17e4247b6b9c,delivered,in_transit,2024-02-10 04:21:45+00,2024-02-10 04:44:45+00,carrier_feed
75a5022a-54d4-55d0-8867-b6e725aafe01,706cda17-48ba-5ff6-8281-e5605b0e468b,scheduled,,2024-01-18 00:26:13+00,2024-01-18 00:51:13+00,carrier_feed
ef023405-3bb9-52a4-b3fa-27faa7598313,706cda17-48ba-5ff6-8281-e5605b0e468b,in_transit,scheduled,2024-01-19 07:04:49+00,2024-01-19 07:27:49+00,carrier_feed
f1fc2135-b49d-598e-9c81-ceff5d0f0b3e,706cda17-48ba-5ff6-8281-e5605b0e468b,delivered,in_transit,2024-01-26 03:26:53+00,2024-01-26 04:04:53+00,carrier_feed
9e20473c-0f75-5d68-a031-642f417411b4,9d8b9859-5cfb-57bd-a74d-68761e8c34c2,scheduled,,2024-09-24 19:40:41+00,2024-09-24 19:53:41+00,carrier_feed
b7be30cf-3b13-5ccc-843e-a3ef38032d6b,9d8b9859-5cfb-57bd-a74d-68761e8c34c2,in_transit,scheduled,2024-09-27 04:06:38+00,2024-09-27 04:40:38+00,carrier_feed
be345f37-3248-5bc9-8ed6-5292cd7f55de,9d8b9859-5cfb-57bd-a74d-68761e8c34c2,delivered,in_transit,2024-09-30 11:19:27+00,2024-09-30 11:55:27+00,carrier_feed
6062fa4a-0f8c-5801-a88e-23694876ae8c,22329310-00a1-5c71-9f52-d9911c6ed5ee,scheduled,,2024-10-02 17:14:22+00,2024-10-02 17:26:22+00,carrier_feed
cb91a1d7-da3a-5e92-9f2f-eba79341c6e1,22329310-00a1-5c71-9f52-d9911c6ed5ee,in_transit,scheduled,2024-10-03 01:21:49+00,2024-10-03 02:02:49+00,carrier_feed
f4459adb-12ea-5483-bc99-ab0c66b117cf,22329310-00a1-5c71-9f52-d9911c6ed5ee,delivered,in_transit,2024-10-05 01:48:16+00,2024-10-05 02:15:16+00,carrier_feed
13e89366-b71e-5b54-b071-0cbb8b7a52b4,5b65ed48-33e8-5c60-9c4f-87a8bcb17404,scheduled,,2024-09-14 16:58:40+00,2024-09-14 17:41:40+00,carrier_feed
a3a81185-8cc5-5f00-9ac0-bcc9c341d8e9,5b65ed48-33e8-5c60-9c4f-87a8bcb17404,in_transit,scheduled,2024-09-17 00:22:37+00,2024-09-17 00:32:37+00,carrier_feed
bee847c2-f6da-5206-9c3e-9fe8873b182d,5b65ed48-33e8-5c60-9c4f-87a8bcb17404,delivered,in_transit,2024-09-25 07:58:59+00,2024-09-25 08:43:59+00,carrier_feed
b4e8d0bc-c09f-536c-86e8-f790e298c2cd,9f3766e4-ca4f-56c5-8790-47d6d8926a9c,scheduled,,2024-09-21 23:03:36+00,2024-09-21 23:15:36+00,carrier_feed
8ea4421e-31ff-5390-bcfb-217b0ba2f24d,9f3766e4-ca4f-56c5-8790-47d6d8926a9c,in_transit,scheduled,2024-09-22 00:48:04+00,2024-09-22 01:32:04+00,carrier_feed
