id,product_id,component_id,quantity_required,created_at,deactivated_at
418bb018-7fbd-54ee-831f-b8c03d0b0cf9,6d613bc9-14b2-5064-b777-e4602b6ac068,a7e0d126-17ff-5f20-b25c-59512ca53250,2,2024-01-01 08:00:00+00,
507e9c2c-c539-57e2-8eff-4adb5ceac99d,6d613bc9-14b2-5064-b777-e4602b6ac068,bbb2343b-1e9a-523e-a593-f3d470c92355,2,2024-01-01 08:00:00+00,
9d57b217-0c4d-5b6a-bc72-53a77ee6a940,6d613bc9-14b2-5064-b777-e4602b6ac068,ea8a8fb1-19a5-5098-8344-d3d861d5d7e0,1,2024-01-01 08:00:00+00,
f415b634-c5e2-5dce-b6b8-0ed718181d51,6d613bc9-14b2-5064-b777-e4602b6ac068,995162e5-d416-5d3f-9f3e-4c47566591ed,6,2024-01-01 08:00:00+00,
980299ed-228e-5bc5-b8ca-b54e0b87836e,6d613bc9-14b2-5064-b777-e4602b6ac068,6e339678-4a07-50db-8f5f-cf16c8c78272,3,2024-01-01 08:00:00+00,
18afc5be-17e4-5c08-9276-a964e5b0b16c,6d613bc9-14b2-5064-b777-e4602b6ac068,11e28802-1e8d-5686-b816-674c8cdd94f5,3,2024-01-01 08:00:00+00,
062b7b9e-13b2-5785-9eae-c837a34d3fe0,d27e3abc-c636-5663-af0d-83ab892f1632,802d3b19-1120-5780-81a5-314033db94d5,1,2024-01-01 08:00:00+00,
b34504a6-0ddd-5893-bbe8-3e075aa049d6,d27e3abc-c636-5663-af0d-83ab892f1632,11e28802-1e8d-5686-b816-674c8cdd94f5,4,2024-01-01 08:00:00+00,
d1fa844b-6e79-5f5a-bf71-6a2ccff867cf,d27e3abc-c636-5663-af0d-83ab892f1632,fac0c587-3291-552f-97a4-40b390effb9d,3,2024-01-01 08:00:00+00,
40d970c7-632b-5197-806f-465a78d08e44,256a6f73-86ea-5505-9540-1aba10c4f131,4c2cb39f-b7ff-510d-b2e6-7dc1287bb1c6,2,2024-01-01 08:00:00+00,
c34957a7-ecda-54a7-bf65-e1b0260eed65,256a6f73-86ea-5505-9540-1aba10c4f131,b6bb9ffc-0bf2-50a3-bcdd-d72211bbbf62,2,2024-01-01 08:00:00+00,
902741a0-ddd2-57d0-a9c2-9b0e051b7aa0,256a6f73-86ea-5505-9540-1aba10c4f131,962ad054-9388-5aa5-bcea-576ad3f02439,4,2024-01-01 08:00:00+00,
409d8d79-6e2b-55a6-91ab-f88cbb239fe4,256a6f73-86ea-5505-9540-1aba10c4f131,d024c262-2b32-558b-bb6c-4185da7b9a65,4,2024-01-01 08:00:00+00,
38d32ae9-616f-5f39-86bb-ccafd824cd84,1f6ac637-0f23-5be8-a782-f6fa223a4461,f72640e7-a2ef-50e4-b610-ab2ed6eca6a6,6,2024-01-01 08:00:00+00,
eb8cc87d-6020-5bce-9500-886845eb922b,1f6ac637-0f23-5be8-a782-f6fa223a4461,dcd7efec-17f9-5373-91fd-14f62075d405,3,2024-01-01 08:00:00+00,
debafcf1-64f9-5882-a5fe-5c474e95f08e,1f6ac637-0f23-5be8-a782-f6fa223a4461,4ed1c354-fa53-53f0-b1d7-4e5876f71033,6,2024-01-01 08:00:00+00,
36cbcc1c-c8ba-5b35-86db-c94c517db3b2,1f6ac637-0f23-5be8-a782-f6fa223a4461,f78dbb4b-750d-597d-a0f0-a23b6989356c,5,2024-01-01 08:00:00+00,
c045a4f9-fbc2-5e5d-bae8-7979d0f0b446,1f6ac637-0f23-5be8-a782-f6fa223a4461,7626133b-2a05-5c4c-9f7c-c9790c3ded66,2,2024-01-01 08:00:00+00,
6e9e45f2-ba57-5368-ac05-c41089d66868,1a754018-ac29-5889-8d57-4594199a1efd,21c20d10-fa92-5228-b9f3-e6a379f00435,4,2024-01-01 08:00:00+00,
dfabf6d9-66e9-5ec6-aa9c-3c73ad370929,1a754018-ac29-5889-8d57-4594199a1efd,5d81db52-d99e-541e-ab0d-d59dc7030654,3,2024-01-01 08:00:00+00,
c02c997b-29d7-5e2f-bf17-04ebb224ef25,1a754018-ac29-5889-8d57-4594199a1efd,23974404-3215-5168-80dc-6fec9f8db451,5,2024-01-01 08:00:00+00,
72dce292-9139-5fd2-a36f-45738ff1bed3,1a754018-ac29-5889-8d57-4594199a1efd,6b0be2e7-e18a-519a-ab47-55ebc110ac53,5,2024-01-01 08:00:00+00,
c08ad00d-f1ad-5c3f-bb67-0ed50b08c61e,1a754018-ac29-5889-8d57-4594199a1efd,a825950c-7141-556d-99e6-afb4a9cd3e60,4,2024-01-01 08:00:00+00,
6df643b5-dd87-51de-b300-e71d8f2db252,97d1625e-b06a-536e-9094-10cf2849cd71,2629e0fe-8887-52ce-9a92-1a5668a7b71c,4,2024-01-01 08:00:00+00,
9fae5b82-803d-59d1-a23d-0ee36db08688,97d1625e-b06a-536e-9094-10cf2849cd71,11e28802-1e8d-5686-b816-674c8cdd94f5,6,2024-01-01 08:00:00+00,
59f2ff18-ced1-5f64-b105-9503d6072e75,97d1625e-b06a-536e-9094-10cf2849cd71,d3687895-3974-5934-a6b7-c04fdce62761,4,2024-01-01 08:00:00+00,
799cfeed-304e-5667-a9b7-8086d4619c55,a39699b7-e75e-502f-b155-338e9c363704,d903f438-4ff6-5782-8b99-2b259e549bae,2,2024-01-01 08:00:00+00,
15e382a3-b719-51f6-b2f6-374e4d2adeb1,a39699b7-e75e-502f-b155-338e9c363704,b89fa34f-c1a8-5f9d-9d15-caa650400ac1,6,2024-01-01 08:00:00+00,
afd7ce51-c9c6-599d-8262-db82c72f2f0d,a39699b7-e75e-502f-b155-338e9c363704,a7e0d126-17ff-5f20-b25c-59512ca53250,6,2024-01-01 08:00:00+00,
bcce77ce-d681-51a2-9808-e2639774efe2,f0e3b412-b76f-5458-9c1d-907a7f14e8af,13381d9b-b586-54f4-b096-78537d3e57ad,2,2024-01-01 08:00:00+00,
3b2a9297-d460-5039-86af-ebc5d5527bb7,f0e3b412-b76f-5458-9c1d-907a7f14e8af,807b9b67-7406-5ccd-a45d-e489e8b0a00e,2,2024-01-01 08:00:00+00,
4227a6b2-da0c-5c4e-940d-061b86994087,f0e3b412-b76f-5458-9c1d-907a7f14e8af,21c20d10-fa92-5228-b9f3-e6a379f00435,6,2024-01-01 08:00:00+00,
bae07c12-1c82-5ef2-a848-229298b62831,f0e3b412-b76f-5458-9c1d-907a7f14e8af,f2088410-00ca-583c-ad08-48ee80297408,3,2024-01-01 08:00:00+00,
1a4ec922-ba51-506b-9b6b-00870bb01585,f0e3b412-b76f-5458-9c1d-907a7f14e8af,11e28802-1e8d-5686-b816-674c8cdd94f5,2,2024-01-01 08:00:00+00,
bc9891f1-f61d-5c0b-9beb-502e2ff47ab8,f0e3b412-b76f-5458-9c1d-907a7f14e8af,f69bfb94-5dd8-55ad-aeec-1739ff688700,5,2024-01-01 08:00:00+00,
331c5102-0158-5fcc-927f-fa4e3616fd3c,f0e3b412-b76f-5458-9c1d-907a7f14e8af,ff04dcb6-b973-50a9-bb2b-815213f13871,4,2024-01-01 08:00:00+00,
50963ef8-5053-50ab-9c18-4264aa5d3205,f0e3b412-b76f-5458-9c1d-907a7f14e8af,46350248-6c9e-59f3-b9b5-968d5f43aa82,3,2024-01-01 08:00:00+00,
69814ddd-af20-5599-be40-2a30765a679e,2e835928-43d7-5cd5-bc5f-887e7ce37160,fd856991-9319-5ab8-8e2c-74ca1a26d1a6,1,2024-01-01 08:00:00+00,
eda8a19c-0fee-5f06-ac18-9757e8d5ef5a,2e835928-43d7-5cd5-bc5f-887e7ce37160,3f4c2733-f081-55f2-9274-3bd526af1421,6,2024-01-01 08:00:00+00,
73ad3e9f-d02f-5b88-ad74-ac0386f0ebc0,2e835928-43d7-5cd5-bc5f-887e7ce37160,de3db3f3-a865-5bd1-93a5-d88c2bdc7ad8,6,2024-01-01 08:00:00+00,
6b6a9ee9-84f4-52af-a0ab-55190718a88d,2e835928-43d7-5cd5-bc5f-887e7ce37160,a7e0d126-17ff-5f20-b25c-59512ca53250,4,2024-01-01 08:00:00+00,
f6319367-db73-516d-8db6-b078f79866ad,2e835928-43d7-5cd5-bc5f-887e7ce37160,d455bb51-f80d-59a5-84f4-9f5aca68de09,2,2024-01-01 08:00:00+00,
a4669ec5-adfb-52d5-9a67-b5df018ef66d,2e835928-43d7-5cd5-bc5f-887e7ce37160,9f658f0b-997a-55bc-a937-bcd1aba44323,2,2024-01-01 08:00:00+00,
7f13ae5f-4e87-5772-a5ec-a3d3d906b3ad,2e835928-43d7-5cd5-bc5f-887e7ce37160,5c0784a2-fa9b-56f6-9015-bac9a63bbfa6,4,2024-01-01 08:00:00+00,
432f54e0-968a-5789-8d89-538f23e926a7,4660922d-9600-56a9-aed4-967cd0087330,b6c80918-a499-5746-adff-5f6d2063ca81,5,2024-01-01 08:00:00+00,
a3d3de62-9105-5bc5-9692-9e4166326b9f,4660922d-9600-56a9-aed4-967cd0087330,f72640e7-a2ef-50e4-b610-ab2ed6eca6a6,6,2024-01-01 08:00:00+00,
3fa5ea7f-e2c2-50b4-b0df-340b4864a3b3,4660922d-9600-56a9-aed4-967cd0087330,a7e0d126-17ff-5f20-b25c-59512ca53250,4,2024-01-01 08:00:00+00,
10fe8f47-1595-5180-9a6c-9c75aef896c4,b254598f-ada9-5a27-bddc-92122cd21296,3e5052b1-31c5-512b-885b-2cecfb18b951,3,2024-01-01 08:00:00+00,
2202b5d4-e38a-5572-b939-d2234fea16e5,b254598f-ada9-5a27-bddc-92122cd21296,37958e12-c49c-5929-80e2-44c102c3638d,6,2024-01-01 08:00:00+00,
c76eb612-cf14-52dd-aa61-dc45595c73f2,b254598f-ada9-5a27-bddc-92122cd21296,a7e0d126-17ff-5f20-b25c-59512ca53250,1,2024-01-01 08:00:00+00,
bc22f2bf-d928-5cdb-aca6-da6987f018a1,b254598f-ada9-5a27-bddc-92122cd21296,d903f438-4ff6-5782-8b99-2b259e549bae,4,2024-01-01 08:00:00+00,
06faa57f-d5b1-514c-b1f0-a43416f4f709,b254598f-ada9-5a27-bddc-92122cd21296,e5ef0e5b-baea-5ba6-a0d1-f6768cc6a93a,5,2024-01-01 08:00:00+00,
b3be950c-8eda-5959-9a66-99ce3c61ead8,b254598f-ada9-5a27-bddc-92122cd21296,995162e5-d416-5d3f-9f3e-4c47566591ed,1,2024-01-01 08:00:00+00,
735dfaa3-d21b-5b3c-b8a8-5d555d28c353,b254598f-ada9-5a27-bddc-92122cd21296,6053ad0b-419e-5268-bf3a-5c0bc8f70d35,1,2024-01-01 08:00:00+00,
a0388963-3db9-59c4-9afd-c7ec7a9ce423,b254598f-ada9-5a27-bddc-92122cd21296,89c41106-f973-5e21-9a01-51a725995561,4,2024-01-01 08:00:00+00,
df1e12ec-e375-5119-9936-e4b8e73e6e25,c7364438-a1e7-589a-862f-1bf8e0fed0d4,29de6fc5-5179-57bb-b567-bff5189e3bce,4,2024-01-01 08:00:00+00,
6db1e9ee-0cb0-5071-a44b-a7b3045ab927,c7364438-a1e7-589a-862f-1bf8e0fed0d4,53db5d41-9eb0-5ad6-b7d5-27d300a78ed0,6,2024-01-01 08:00:00+00,
e0b23cf8-5d23-5b4a-8d2d-1810b7ba1767,c7364438-a1e7-589a-862f-1bf8e0fed0d4,44922936-9f41-592b-a33d-7ecf7ff76434,6,2024-01-01 08:00:00+00,
59ed7ade-ab4f-5ec3-8f03-11a9b0a48dc5,257c62e1-eedb-52a2-9aee-495ee061220e,d25df0db-b468-5783-a736-49a1f13cdddb,3,2024-01-01 08:00:00+00,
5ef1d786-d7ef-599e-ae91-a821b1c6fdd2,257c62e1-eedb-52a2-9aee-495ee061220e,e8382826-7754-577b-b976-89b0ac67476c,1,2024-01-01 08:00:00+00,
6f75ea99-0dd9-5f9b-9794-7e9f4615c667,257c62e1-eedb-52a2-9aee-495ee061220e,41290ff5-0a6f-5d7c-b9b1-8929ed9f780a,2,2024-01-01 08:00:00+00,
68375d9d-7de7-53c3-b309-d34b43615b09,257c62e1-eedb-52a2-9aee-495ee061220e,861e5726-840d-5508-b257-98cbcce7a98a,2,2024-01-01 08:00:00+00,
f52b333a-bbf8-5664-aef4-77debdedeef8,257c62e1-eedb-52a2-9aee-495ee061220e,5dcbf7e8-785f-55d3-8d2e-70331d3a8f36,1,2024-01-01 08:00:00+00,
e5a84160-6220-5ede-b4f2-e5293225e690,257c62e1-eedb-52a2-9aee-495ee061220e,11e28802-1e8d-5686-b816-674c8cdd94f5,2,2024-01-01 08:00:00+00,
e7f17ccb-f5fa-594f-b339-c6a91c9582f4,257c62e1-eedb-52a2-9aee-495ee061220e,6eb93316-084b-5ed9-a0ef-367840740026,1,2024-01-01 08:00:00+00,
927e3801-c76d-5093-b473-ba6ea170afd0,52dbd7d2-e940-58d3-b2b0-53bb518f54e2,5ed4296a-a079-50e9-a75e-a2ec25f4d96a,4,2024-01-01 08:00:00+00,
0f153d10-3793-5d21-8886-e4eae85982ff,52dbd7d2-e940-58d3-b2b0-53bb518f54e2,4c2cb39f-b7ff-510d-b2e6-7dc1287bb1c6,6,2024-01-01 08:00:00+00,
0d578163-fb02-5a21-bc95-f7aa54722f74,52dbd7d2-e940-58d3-b2b0-53bb518f54e2,883ad4fc-378e-5153-b850-63984233f0f2,2,2024-01-01 08:00:00+00,
34b0eeca-b059-5c80-a903-25b6c9fcd1f7,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,7629fc1f-ceb0-5abe-8a80-2a90a35cec95,1,2024-01-01 08:00:00+00,
bf750ed8-444c-50ae-ac16-7c78ec718eb3,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,a7e0d126-17ff-5f20-b25c-59512ca53250,2,2024-01-01 08:00:00+00,
a22528d5-ed2e-5bff-b3d8-2add80d6f9b8,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,5df96f7f-a042-5558-9080-2aa59b8bcd12,2,2024-01-01 08:00:00+00,
0fcf1c4b-3e27-51e9-b2cb-491579d5de16,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,dc3516cc-3b09-58c6-920b-7bb1fda5c7eb,6,2024-01-01 08:00:00+00,
8549b82c-c220-555d-9ab0-d6ade1243aeb,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,04706a0b-ec27-583b-9267-0e80030cde9e,6,2024-01-01 08:00:00+00,
6dd7e786-ccd0-5eb3-9a95-17f20b90f7ca,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,ac8511b9-29f9-5c01-a001-013185e8ee31,4,2024-01-01 08:00:00+00,
0a8f7ac5-69c0-59a4-9dab-fb2a7cf3c959,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,fd6fc20e-3144-5a91-877d-70bf83af349b,4,2024-01-01 08:00:00+00,
3cf6652a-a0fd-5ea0-9723-7bb8b7c27eac,333eaeaf-ac9d-531d-b3c8-99a706f9fab0,c0fb464e-013a-59bb-a97f-329b64384f0f,4,2024-01-01 08:00:00+00,
4e7658b2-7f0a-512f-820b-2e0d89c1aa8a,74a324a2-298f-55fa-89ea-90f61c1435c8,da4eea87-7c27-51aa-ab40-3508843b9a27,5,2024-01-01 08:00:00+00,
8f305adb-2c47-5a62-99a8-d08a88c7b4ef,74a324a2-298f-55fa-89ea-90f61c1435c8,c667aacf-89f1-5207-910e-cdf94977cd69,4,2024-01-01 08:00:00+00,
9244662d-44f5-53b8-803f-9559e6beaf72,74a324a2-298f-55fa-89ea-90f61c1435c8,e19c0aa0-03aa-513a-990d-012b75174fd7,1,2024-01-01 08:00:00+00,
deb18a3f-5e20-5985-86ee-0fe1f896416b,9443c457-d2b4-5105-8041-d2145c5ce0c8,2f330a11-59cc-543d-a210-a7d169516304,6,2024-01-01 08:00:00+00,
60f3ff85-e292-53ed-a491-a7072a6b2ab8,9443c457-d2b4-5105-8041-d2145c5ce0c8,035d7613-4341-5666-acec-c2cad3075105,5,2024-01-01 08:00:00+00,
880ad492-7c98-53d0-87a5-820f4d0a75d0,9443c457-d2b4-5105-8041-d2145c5ce0c8,90c3d868-0202-569a-95d1-91bf94e8fd25,5,2024-01-01 08:00:00+00,
2dea078c-8ea0-5842-ac75-676e5a15599c,9443c457-d2b4-5105-8041-d2145c5ce0c8,11e28802-1e8d-5686-b816-674c8cdd94f5,6,2024-01-01 08:00:00+00,
70946c75-c288-53f7-8f5b-8d37e4709718,9443c457-d2b4-5105-8041-d2145c5ce0c8,c9260a33-ee36-5419-bd15-44645e4537fa,5,2024-01-01 08:00:00+00,
d6816505-609a-50f4-87ef-4abe03da056d,ed6b0b94-465d-569f-9926-a8a5f2fa3666,6aef4448-e011-5751-b50b-e2da28ccd398,4,2024-01-01 08:00:00+00,
b6750616-f788-5d8d-96cf-0aa25258eff8,ed6b0b94-465d-569f-9926-a8a5f2fa3666,d024c262-2b32-558b-bb6c-4185da7b9a65,2,2024-01-01 08:00:00+00,
3bf43545-79e9-58bd-a44a-41a67cefb11d,ed6b0b94-465d-569f-9926-a8a5f2fa3666,561bb662-392e-5d7a-87a6-ff0377f8ae50,6,2024-01-01 08:00:00+00,
2c5254dc-861e-5a4a-af15-9eca624b13b3,ed6b0b94-465d-569f-9926-a8a5f2fa3666,ebe701cb-80a9-5b55-aa82-022702612ec3,1,2024-01-01 08:00:00+00,
0afc09a0-3885-58c9-a7dc-22dffa26d4db,ed6b0b94-465d-569f-9926-a8a5f2fa3666,a825950c-7141-556d-99e6-afb4a9cd3e60,5,2024-01-01 08:00:00+00,
12b057a7-45bb-5a4f-bc37-f59961332b17,5775f517-a9a2-5ac5-a9f2-553fd0b918c0,fd6fc20e-3144-5a91-877d-70bf83af349b,6,2024-01-01 08:00:00+00,
e1fb3876-9911-598c-9f7f-df72f2d31615,5775f517-a9a2-5ac5-a9f2-553fd0b918c0,7a9aa784-d8c9-556f-8ea4-346de491c6a6,4,2024-01-01 08:00:00+00,
2b7cf879-d20d-5ff7-b34d-a70e8aec78c2,5775f517-a9a2-5ac5-a9f2-553fd0b918c0,a7e0d126-17ff-5f20-b25c-59512ca53250,4,2024-01-01 08:00:00+00,
f0f72f5d-90ec-5d76-a111-7fedb63bf99d,98c33674-dbbd-527d-9589-215fc441ac6d,c0c7194d-b2c2-56ee-ac31-0f6729281693,6,2024-01-01 08:00:00+00,
ada88919-67e0-5f00-80d6-5ba5bb68daee,98c33674-dbbd-527d-9589-215fc441ac6d,e621d4c5-f37d-5ae0-a714-1a61398e7656,4,2024-01-01 08:00:00+00,
5ec9579a-643c-5e8a-a2ad-b0f042ee7040,98c33674-dbbd-527d-9589-215fc441ac6d,21c20d10-fa92-5228-b9f3-e6a379f00435,1,2024-01-01 08:00:00+00,
c993628a-7c0b-51f1-8b8a-7bd94937e27d,b02438cf-9e78-5f2f-94fc-86cce17fd30e,6a472152-1fa7-58a4-87d0-95f0479e6f1a,2,2024-01-01 08:00:00+00,
54835528-427e-5763-ad73-effb418a25d7,b02438cf-9e78-5f2f-94fc-86cce17fd30e,f2088410-00ca-583c-ad08-48ee80297408,5,2024-01-01 08:00:00+00,
a4980da3-44ba-53f6-aded-55de20a654ea,b02438cf-9e78-5f2f-94fc-86cce17fd30e,593ffd76-8966-50f0-8339-68c5d753158e,6,2024-01-01 08:00:00+00,
8b12e833-82fc-5404-b3c4-0ccea0c1ab1d,b02438cf-9e78-5f2f-94fc-86cce17fd30e,d0d99009-91d4-5307-a15b-de554997b527,3,2024-01-01 08:00:00+00,
34c3f919-8ed1-5563-bc64-8f75192f68da,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,3c26ffac-a59e-5bf0-9c07-8c4a0edca435,6,2024-01-01 08:00:00+00,
121b5a08-ef23-5463-83d0-1f9ccb4c2efc,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,20a3e3d3-5adb-5729-8160-f5839d3efdb1,6,2024-01-01 08:00:00+00,
6e8baec0-db46-5329-b5f1-89e2da021b82,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,10745dd2-c7c2-50cb-ae71-334710a6035b,6,2024-01-01 08:00:00+00,
0a7dda9d-fb3a-5e06-9f4b-de22b57055b7,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,a0dd2b2e-da8f-5a0c-80fd-298eb43e6265,3,2024-01-01 08:00:00+00,
41b5f9a4-6a32-50f8-b045-6c54aaa11fc1,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,afcfbc10-a6b7-5f00-b620-aaf9e9bea0f3,4,2024-01-01 08:00:00+00,
479ae90b-ac32-52b1-b5ff-a7336aa35b31,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,8ddd72d0-92d6-5e29-9741-f5401193480a,2,2024-01-01 08:00:00+00,
f4cf72ce-d408-567b-a3b1-edfcb5bc7973,8e5d98b9-a03f-5729-9ae3-9ca94b93157e,d024c262-2b32-558b-bb6c-4185da7b9a65,5,2024-01-01 08:00:00+00,
e15454d3-1f61-5b3d-ae3f-2909dddc801b,680e5f16-0c14-5e1e-a810-3c7b35f56d2a,ca605648-8d7a-5dba-9f8b-076f94caebcb,2,2024-01-01 08:00:00+00,
031aebce-d32d-57ae-ab02-505bcb57cba0,680e5f16-0c14-5e1e-a810-3c7b35f56d2a,8cbd8c4e-4bcd-54f2-af92-6b9e21c54259,2,2024-01-01 08:00:00+00,
3c7e2e3f-49d4-5016-9fa4-add89c491322,680e5f16-0c14-5e1e-a810-3c7b35f56d2a,a7e0d126-17ff-5f20-b25c-59512ca53250,5,2024-01-01 08:00:00+00,
7526ce02-182b-5be2-9406-2e11d998c7cb,680e5f16-0c14-5e1e-a810-3c7b35f56d2a,27920c53-4dc4-5b39-8864-99c1e277f9bc,4,2024-01-01 08:00:00+00,
01a40363-6653-5b00-b37c-49e57285d7fe,61bd9860-4d02-5ad8-88b5-2d68dc73507f,9f704fee-a838-5065-8646-a444247df7fa,2,2024-01-01 08:00:00+00,
5fb6ea17-833f-5475-91f7-a007263efedd,61bd9860-4d02-5ad8-88b5-2d68dc73507f,21c20d10-fa92-5228-b9f3-e6a379f00435,2,2024-01-01 08:00:00+00,
864622b2-92e4-5c89-a785-2036cef7ef42,61bd9860-4d02-5ad8-88b5-2d68dc73507f,c8f29236-7150-51a1-895e-011d3a3e2c91,5,2024-01-01 08:00:00+00,
b67cde12-98ae-59ac-9ee3-bba3facfae2e,ee9e627d-4d4f-586f-a7e0-527acbc06c77,ea8a8fb1-19a5-5098-8344-d3d861d5d7e0,6,2024-01-01 08:00:00+00,
6ccef520-d344-53a2-98b6-6337beec291b,ee9e627d-4d4f-586f-a7e0-527acbc06c77,fc55eda9-7ec0-5cd5-ba34-6124d25e1925,2,2024-01-01 08:00:00+00,
bb7fd1f2-8b2e-508f-842f-2f41c9089bdf,ee9e627d-4d4f-586f-a7e0-527acbc06c77,d024c262-2b32-558b-bb6c-4185da7b9a65,2,2024-01-01 08:00:00+00,
a22c772a-5b46-5a76-a030-6da3a46363ef,4ab16cbd-4208-5560-8380-2cd56a6094f0,27038bf3-fbc8-5df7-909d-7f15223a98d1,3,2024-01-01 08:00:00+00,
f9f12336-dabb-5dc9-99c6-f440b7cea755,4ab16cbd-4208-5560-8380-2cd56a6094f0,a7e0d126-17ff-5f20-b25c-59512ca53250,1,2024-01-01 08:00:00+00,
eb946edd-d18a-5776-a1ec-556de0d9a5ae,4ab16cbd-4208-5560-8380-2cd56a6094f0,ef7e6fd5-91d3-5f5c-9cb6-1c21ef7b5edd,5,2024-01-01 08:00:00+00,
fa89ece5-7bbe-5c4e-ae53-08d2fdaf1945,4ab16cbd-4208-5560-8380-2cd56a6094f0,25b53cef-c869-5558-b1c7-d2527df0a4f6,3,2024-01-01 08:00:00+00,
43d595ef-521d-5d5d-a01f-2e7d91ff2127,4ab16cbd-4208-5560-8380-2cd56a6094f0,2264814a-975b-52c8-a510-4ac3f21eee07,2,2024-01-01 08:00:00+00,
415a6ca3-f697-5462-bf2c-7eadca9565dd,4ab16cbd-4208-5560-8380-2cd56a6094f0,11e28802-1e8d-5686-b816-674c8cdd94f5,6,2024-01-01 08:00:00+00,
cc066c7b-2da0-5b2d-8d15-1e71958e07d6,4ab16cbd-4208-5560-8380-2cd56a6094f0,caee6bad-e985-564a-898a-5f2ace20ed3b,5,2024-01-01 08:00:00+00,
3d10a8c8-54c8-5975-9c44-166406bdf042,e63bf3d2-d729-54ef-a154-33c98a628833,a7e0d126-17ff-5f20-b25c-59512ca53250,1,2024-01-01 08:00:00+00,
e041ff5e-0f47-57f7-8c24-9f35d36296b5,e63bf3d2-d729-54ef-a154-33c98a628833,ffa98f4e-a486-5e07-b3e2-540f9871233b,5,2024-01-01 08:00:00+00,
0b50db63-8892-553e-a88c-32962be2029d,e63bf3d2-d729-54ef-a154-33c98a628833,995162e5-d416-5d3f-9f3e-4c47566591ed,5,2024-01-01 08:00:00+00,
cbe2ab93-73f9-56da-bbc0-a8fa4cd25267,e63bf3d2-d729-54ef-a154-33c98a628833,2a90b2f1-480d-5057-890e-3f74cb0414fc,1,2024-01-01 08:00:00+00,
a12db3fa-c29b-5559-b828-e6fcdcc7d639,e63bf3d2-d729-54ef-a154-33c98a628833,18f8abc7-3781-5a4f-a52e-fbb92a4c13bb,5,2024-01-01 08:00:00+00,
41d3f2da-fdb2-5875-a86b-fe1fcaa1b556,e63bf3d2-d729-54ef-a154-33c98a628833,46350248-6c9e-59f3-b9b5-968d5f43aa82,1,2024-01-01 08:00:00+00,
f890defa-d9a5-5e82-a612-0c47abeda10f,e63bf3d2-d729-54ef-a154-33c98a628833,dc65c070-eb00-5fc9-906c-0882224e6691,5,2024-01-01 08:00:00+00,
482b7a3b-8284-5555-87d1-be81f80d6492,9b1c78c1-a0bc-53ce-86f7-fbed72360d42,0f3c6612-46ad-5185-905c-4f0339676ecd,3,2024-01-01 08:00:00+00,
0849b833-972c-5ed9-a5f6-6b5a1cbf4166,9b1c78c1-a0bc-53ce-86f7-fbed72360d42,a7e0d126-17ff-5f20-b25c-59512ca53250,2,2024-01-01 08:00:00+00,
0a5066c7-2200-584f-aac3-b87aa3103506,9b1c78c1-a0bc-53ce-86f7-fbed72360d42,6f17cd00-2084-593f-a286-505a2937c15e,6,2024-01-01 08:00:00+00,
8264b09d-2298-5c22-9a45-35eb48fed033,f5fc77f6-95e5-5f20-9fee-298c1214e069,d14f4ce9-ae96-55fc-bf64-6df05cb05559,3,2024-01-01 08:00:00+00,
0c61558d-b5d5-5230-ac65-70a72a1e37c6,f5fc77f6-95e5-5f20-9fee-298c1214e069,fe8c45ee-5eca-5182-b8a2-480e2e0f9c8b,3,2024-01-01 08:00:00+00,
435b5301-bd8d-5044-9a31-44945cffcfce,f5fc77f6-95e5-5f20-9fee-298c1214e069,21c20d10-fa92-5228-b9f3-e6a379f00435,2,2024-01-01 08:00:00+00,
d40f00a0-18f2-5680-84ba-07da0c82b277,f5fc77f6-95e5-5f20-9fee-298c1214e069,0763fc4f-2c8e-5c36-b19c-a0e173d81f6c,1,2024-01-01 08:00:00+00,
74c3fa66-355d-505f-9f7d-5f31dce936bb,f5fc77f6-95e5-5f20-9fee-298c1214e069,dcd7efec-17f9-5373-91fd-14f62075d405,2,2024-01-01 08:00:00+00,
85688192-a04b-5810-94fd-d18f87711879,1dd86be0-f28a-5471-9809-322d540c87fe,8cf63ce8-c304-53f4-ac14-ba5e8a604bbf,2,2024-01-01 08:00:00+00,
582ab0c7-93b0-54e6-a317-8c12c1fec698,1dd86be0-f28a-5471-9809-322d540c87fe,c82589fe-fdb6-5b99-860e-ce02ae34381b,1,2024-01-01 08:00:00+00,
7f4b1c08-86c4-590a-b85e-27f5cb317cee,1dd86be0-f28a-5471-9809-322d540c87fe,7629fc1f-ceb0-5abe-8a80-2a90a35cec95,3,2024-01-01 08:00:00+00,
