id,inventory_id,product_id,warehouse_id,stock_level,reorder_threshold,observed_at,recorded_at,source
e7985c74-bc2d-5b45-b09d-1bda678913a6,bfc36108-78e6-5910-9960-95ee3b24b2fe,72067051-48fc-5737-a00c-93c490bd0b34,22113422-0935-5ebd-b323-7908c0e6bfd5,250,106,2024-06-10 14:06:09+00,2024-06-10 17:28:09+00,wms_sync
dc7ab647-e234-521b-bdd8-1c89a2a19d12,a7c740ec-5e08-55b9-8c6c-cbdb5ea3de2d,73148ed3-fbe9-5571-a16d-34fb5520390e,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,206,97,2024-06-10 14:11:59+00,2024-06-10 17:51:59+00,wms_sync
3673d381-c096-51e1-9e4f-726fb59ad5ff,2e7c3f72-12b5-5d38-bd75-8e5c02020f6d,73148ed3-fbe9-5571-a16d-34fb5520390e,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,95,61,2024-06-10 14:15:13+00,2024-06-10 16:46:13+00,wms_sync
483d93de-2b89-541e-b41d-9fc8406c32b2,efe10057-9456-5db6-ac36-25aa62336c88,515f77ef-9c32-5e75-81c3-2b3795c000f2,22113422-0935-5ebd-b323-7908c0e6bfd5,161,94,2024-06-10 14:00:03+00,2024-06-10 14:31:03+00,wms_sync
39b1e6d6-d4ab-5fcf-94d4-c67e6e72dddb,6523701e-fa48-556b-83d2-11b8370cc722,515f77ef-9c32-5e75-81c3-2b3795c000f2,915b9517-c3e0-56bb-9f5b-959c6c507cc4,148,95,2024-06-10 14:26:44+00,2024-06-10 16:45:44+00,wms_sync
4efc6b6f-43d6-52f9-aa4d-527f05be9466,127e95ea-18e0-541b-b56f-d98f98692173,bcd21179-c89f-5095-808a-e72f06c0841d,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,94,48,2024-06-10 14:16:25+00,2024-06-10 14:36:25+00,wms_sync
f1d109f2-33d5-56ad-b065-e137f822b736,9126b5d0-9827-5bec-b35c-5363f27e4093,bcd21179-c89f-5095-808a-e72f06c0841d,22113422-0935-5ebd-b323-7908c0e6bfd5,337,111,2024-06-10 14:17:06+00,2024-06-10 15:01:06+00,wms_sync
1d56ec29-72e9-5ad6-b0de-f8615e0afae6,49858c58-0316-5aef-9562-223f66ae6277,df03a7e9-20ca-5987-a644-76566671155b,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,73,41,2024-06-10 14:06:28+00,2024-06-10 16:37:28+00,wms_sync
4d9b6601-9915-5dc5-b1e5-900ea819c9bd,575ce8d4-5342-5d35-853b-0c8385af16e0,df03a7e9-20ca-5987-a644-76566671155b,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,406,119,2024-06-10 14:24:36+00,2024-06-10 15:23:36+00,wms_sync
b981414d-a79f-5833-8444-5b7175146c9c,2d24b124-52b0-59a9-993f-95ce5f3ff7b4,df03a7e9-20ca-5987-a644-76566671155b,6400998a-1542-5bd0-baca-290648d04849,226,93,2024-06-10 14:25:07+00,2024-06-10 15:06:07+00,wms_sync
d886fc1b-f9f8-5f81-b247-203b22908a1e,a68db3b6-99e5-5668-9cec-c2fd28e77373,49690aee-94fa-525b-b5ce-92feaf54b957,22113422-0935-5ebd-b323-7908c0e6bfd5,301,115,2024-06-10 14:36:48+00,2024-06-10 18:28:48+00,wms_sync
ea11a2ec-78c5-52c0-b75b-49fa05104f07,1f6a2943-7ce5-5bde-aebd-72ee28064ac1,49690aee-94fa-525b-b5ce-92feaf54b957,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,155,52,2024-06-10 14:21:43+00,2024-06-10 17:40:43+00,wms_sync
3c313bcc-ebe3-5c7f-a5a1-0c6821ab3354,673980dc-035c-5f38-bc67-8d9a4825a576,ef9ef5f5-f4f4-5cf3-8420-397a6fcbf152,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,316,108,2024-06-10 14:36:10+00,2024-06-10 18:26:10+00,wms_sync
5082c8bf-bf91-51a3-a42a-c102cc1136ae,bdedbdf6-d6fd-560f-b508-ba22eef5202d,ef9ef5f5-f4f4-5cf3-8420-397a6fcbf152,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,172,92,2024-06-10 14:16:19+00,2024-06-10 18:08:19+00,wms_sync
33712a74-778a-586e-ba38-2a2e20388c97,9b567c4d-7436-5ef1-96cf-128a7ff262ca,70b50d29-9125-53dc-a829-c961b011e429,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,224,75,2024-06-10 14:00:14+00,2024-06-10 15:45:14+00,wms_sync
731cea35-13bf-585a-a0c4-844b67178655,ae3a55fd-924b-5121-9755-22ecb5daaa38,70b50d29-9125-53dc-a829-c961b011e429,915b9517-c3e0-56bb-9f5b-959c6c507cc4,269,119,2024-06-10 14:15:51+00,2024-06-10 16:01:51+00,wms_sync
42cf6e3f-b0de-5732-b4ca-64a2f5ea89f3,3d193175-ce69-5871-8421-e03e0f543031,70b50d29-9125-53dc-a829-c961b011e429,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,305,91,2024-06-10 14:15:20+00,2024-06-10 16:40:20+00,wms_sync
2166a550-9656-56c4-97a0-e6ca6fb8ee68,0d4f0d76-7a1b-5343-a5c4-ba86b77264c9,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,6400998a-1542-5bd0-baca-290648d04849,215,100,2024-06-10 14:10:49+00,2024-06-10 15:37:49+00,wms_sync
310019c8-144d-596f-921f-6523cde684fb,e40a8f0d-e66c-5983-bef2-a59dac2c6b66,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,915b9517-c3e0-56bb-9f5b-959c6c507cc4,177,87,2024-06-10 14:29:25+00,2024-06-10 18:16:25+00,wms_sync
381f22fd-fe36-5190-9dcf-0c70a21bf302,bc72b8d8-9ada-5e30-9902-33fed4fca8a9,cf40a232-f9b9-5adf-afb6-0a981f2ffcf7,81c0642e-2463-5abd-ae26-b4b567d51419,187,78,2024-06-10 14:22:16+00,2024-06-10 18:12:16+00,wms_sync
7b30f2c5-ff5f-51f2-9646-4d8acbba9ad0,9b215d92-d4ef-5e70-b41b-76d2dcbcab1a,047edcf5-114c-5342-b495-232fc4aaf6fe,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,197,57,2024-06-10 14:41:48+00,2024-06-10 17:53:48+00,wms_sync
b7ddb30a-372a-5829-8a48-0659604a7c15,fd607218-81a7-558b-9656-c6710840706a,047edcf5-114c-5342-b495-232fc4aaf6fe,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,348,96,2024-06-10 14:30:29+00,2024-06-10 15:12:29+00,wms_sync
d9fa6a31-2dd6-5f60-bd36-169c2fd39e81,7b506e51-a667-5159-be17-0427802d8f00,047edcf5-114c-5342-b495-232fc4aaf6fe,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,159,81,2024-06-10 14:37:19+00,2024-06-10 15:31:19+00,wms_sync
faaca010-8073-59fc-91b4-899f68677da8,ba2ca89d-6166-578d-be6e-f726f9f66c02,093be7d5-f016-5f2c-b71d-4dce4b0e9514,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,197,67,2024-06-10 14:24:35+00,2024-06-10 18:10:35+00,wms_sync
76a651d9-b445-5d2a-bc68-62f4f7f61c46,b4b4fe55-1f49-5396-91ee-d0d81137165c,093be7d5-f016-5f2c-b71d-4dce4b0e9514,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,194,92,2024-06-10 14:29:07+00,2024-06-10 18:01:07+00,wms_sync
63b1b1e6-14fc-5d0c-9f65-89df4814ea81,48fe6d0e-3bc8-5d62-8f43-7cc8af0d7e56,093be7d5-f016-5f2c-b71d-4dce4b0e9514,6400998a-1542-5bd0-baca-290648d04849,317,106,2024-06-10 14:34:23+00,2024-06-10 16:28:23+00,wms_sync
218d12c8-9d14-5e0c-bde4-58ddaf31ee16,afe552f6-2f87-5fd1-a87b-f7657a5a3fb3,cf629a09-093e-5b99-8bf4-da2438fa51c4,22113422-0935-5ebd-b323-7908c0e6bfd5,268,79,2024-06-10 14:29:48+00,2024-06-10 15:14:48+00,wms_sync
1ffc606f-5096-5e40-ba93-1983acc61718,2b10e8de-5958-5de9-9270-c45efe316e88,cf629a09-093e-5b99-8bf4-da2438fa51c4,915b9517-c3e0-56bb-9f5b-959c6c507cc4,246,91,2024-06-10 14:06:18+00,2024-06-10 15:11:18+00,wms_sync
84848904-980e-5777-9f1d-da6f9c37b127,9db5e6eb-8b5c-576a-b4e8-f21ca7ec6e66,5bfb3415-c6ae-5fa3-a84b-8a98a543ab9a,22113422-0935-5ebd-b323-7908c0e6bfd5,177,65,2024-06-10 14:25:01+00,2024-06-10 15:11:01+00,wms_sync
1c6adbdf-4e8f-5b47-9f01-2ec5eeeed1b7,e49e05b4-6ae3-5bc0-b139-c946ac68c11b,5bfb3415-c6ae-5fa3-a84b-8a98a543ab9a,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,116,71,2024-06-10 14:28:31+00,2024-06-10 17:07:31+00,wms_sync
0c384099-8098-5b5e-9031-39f60dea04c4,aad4c4bf-975f-556b-bea5-7719bf28cdad,c388846e-4e3c-5d57-b61f-ed13c7edc4da,81c0642e-2463-5abd-ae26-b4b567d51419,92,65,2024-06-10 14:36:51+00,2024-06-10 17:15:51+00,wms_sync
a2a8a3e1-fd96-5a42-b0b5-0b4a9de28afa,485ab0ba-799d-5a11-9202-800db1d27a03,c388846e-4e3c-5d57-b61f-ed13c7edc4da,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,304,99,2024-06-10 14:36:36+00,2024-06-10 15:44:36+00,wms_sync
9524b446-24f1-583f-ad93-ca892c83af5a,0699c452-ad2d-5841-832b-ab84aa0301f4,6feb3ffe-e89f-55ab-81d5-d9b136a73c27,915b9517-c3e0-56bb-9f5b-959c6c507cc4,241,87,2024-06-10 14:19:56+00,2024-06-10 17:36:56+00,wms_sync
1ad8af80-10db-59c8-b9a9-7783d6e0bb38,7f681ae5-7fa5-58b3-8903-744d89a2cb52,6feb3ffe-e89f-55ab-81d5-d9b136a73c27,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,253,97,2024-06-10 14:14:21+00,2024-06-10 15:23:21+00,wms_sync
b7258c31-d8dd-55e3-825b-326720e744e8,f875cba3-0993-5fe0-99c5-a0b4eae426ed,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,81c0642e-2463-5abd-ae26-b4b567d51419,114,73,2024-06-10 14:26:23+00,2024-06-10 16:00:23+00,wms_sync
13bb696f-4e07-5abf-93f9-9da13e2dfcd4,85f9ef9a-ea5c-5b1c-bcc7-bfdd553cbd4b,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,22113422-0935-5ebd-b323-7908c0e6bfd5,122,51,2024-06-10 14:35:45+00,2024-06-10 14:58:45+00,wms_sync
4611ae00-aec7-5461-b47d-055480e906ca,724dcde2-aadf-531b-bc47-b555978450e8,e7c66ad7-b5d3-5271-9438-d4741c6f9cbc,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,99,89,2024-06-10 14:36:44+00,2024-06-10 18:34:44+00,wms_sync
994416c1-f188-5018-a7d7-8afcb214bee5,7dcec2c4-b63b-5cf8-8ae6-9b868122ce37,5e41eef3-c306-5dd1-ab8c-d305ebc7c2d5,6400998a-1542-5bd0-baca-290648d04849,158,68,2024-06-10 14:01:23+00,2024-06-10 17:07:23+00,wms_sync
bfa0f488-c56d-5386-bceb-f4c95f6d542d,aa1bf8df-4903-5d85-ad6e-dfb2323d8c1f,5e41eef3-c306-5dd1-ab8c-d305ebc7c2d5,81c0642e-2463-5abd-ae26-b4b567d51419,176,74,2024-06-10 14:24:40+00,2024-06-10 15:03:40+00,wms_sync
7023a2fc-6469-5557-a0e1-4bacc0a78f78,f391a52e-e024-51c6-915a-8ddeb6c4e97b,4bb3265f-5fd8-5ee9-b01b-7ca5808bca6b,915b9517-c3e0-56bb-9f5b-959c6c507cc4,83,56,2024-06-10 14:05:19+00,2024-06-10 16:25:19+00,wms_sync
3504f338-28ad-5c85-9359-3f1d474ae7d2,3f19aa27-d709-5c92-9256-a33153fddc81,4bb3265f-5fd8-5ee9-b01b-7ca5808bca6b,6400998a-1542-5bd0-baca-290648d04849,450,116,2024-06-10 14:16:39+00,2024-06-10 17:03:39+00,wms_sync
77351fa4-bf70-5e57-b128-4d62729d443a,2720f67e-077a-53a8-8e61-53282f91435e,ae16db22-a7d1-5cd3-8409-669d957eb80d,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,158,79,2024-06-10 14:37:49+00,2024-06-10 17:59:49+00,wms_sync
f22560c3-6684-57d5-a066-3acbbccdf514,d776ad70-7530-5881-9909-475f53adbf97,ae16db22-a7d1-5cd3-8409-669d957eb80d,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,244,75,2024-06-10 14:02:51+00,2024-06-10 14:40:51+00,wms_sync
976c9e53-2260-523f-8d65-53473d62a43f,fdda895f-e98f-577b-8824-6aeb10c89082,950c0334-92d4-54ec-b05b-35e20983883c,81c0642e-2463-5abd-ae26-b4b567d51419,140,67,2024-06-10 14:10:45+00,2024-06-10 17:01:45+00,wms_sync
b2727f43-b466-5344-8ec7-dbca56a96ff1,731a6d46-49f2-5502-be16-063e88582064,950c0334-92d4-54ec-b05b-35e20983883c,6400998a-1542-5bd0-baca-290648d04849,171,106,2024-06-10 14:10:23+00,2024-06-10 15:47:23+00,wms_sync
28e5a5be-faf9-5bf9-b787-d655c3c98f34,09472d36-eebd-50a9-9dcf-840fb2031293,950c0334-92d4-54ec-b05b-35e20983883c,22113422-0935-5ebd-b323-7908c0e6bfd5,111,90,2024-06-10 14:00:58+00,2024-06-10 15:28:58+00,wms_sync
94991fab-2ae7-5d5c-8991-81ec96fdb24a,30c188e7-0dae-51ca-8e4b-7f7289c0b246,59115f56-acf8-50f7-9dfd-c99816aa2172,81c0642e-2463-5abd-ae26-b4b567d51419,263,116,2024-06-10 14:14:09+00,2024-06-10 17:32:09+00,wms_sync
f3039d38-0024-58f2-a8b2-898118acd114,40459da6-d5ae-5535-9a8b-811fc128a00e,59115f56-acf8-50f7-9dfd-c99816aa2172,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,83,78,2024-06-10 14:27:39+00,2024-06-10 17:48:39+00,wms_sync
883eaa57-93ed-5125-9531-57f90009d3ff,9473f245-8d6d-5e44-b767-2d07f56ab862,605027f9-8c6a-5d9a-80f7-9d3d42930f12,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,275,81,2024-06-10 14:03:21+00,2024-06-10 15:50:21+00,wms_sync
57484db8-703c-5e6b-a1c5-86568c8ba4c4,5862901b-f175-5230-8b75-a8cf0f213575,605027f9-8c6a-5d9a-80f7-9d3d42930f12,22113422-0935-5ebd-b323-7908c0e6bfd5,224,73,2024-06-10 14:19:23+00,2024-06-10 17:20:23+00,wms_sync
aa0bfabe-68db-5e5e-98e7-1381a9f4f06b,ac5f66f8-39da-56de-8a1a-0177ff4109c6,605027f9-8c6a-5d9a-80f7-9d3d42930f12,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,188,78,2024-06-10 14:34:06+00,2024-06-10 16:27:06+00,wms_sync
ac387351-d331-5354-a892-3dec3155bed3,3842c07d-ab72-5592-b743-2432e1b7ad10,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,915b9517-c3e0-56bb-9f5b-959c6c507cc4,346,116,2024-06-10 14:05:30+00,2024-06-10 16:26:30+00,wms_sync
744a4927-9684-51fd-9af4-feeab431657e,f652105e-3640-5292-8b40-90a864722185,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,198,80,2024-06-10 14:29:34+00,2024-06-10 16:40:34+00,wms_sync
a3a81c60-6018-587c-aad4-9ff6f10ed699,eec61300-ea77-574d-a25d-0d6ae28453d5,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,238,73,2024-06-10 14:16:21+00,2024-06-10 17:44:21+00,wms_sync
a3014ae3-9ddc-5169-a9dd-47df8d3204b3,c197c9f7-d3b7-5009-9eb2-86877229f604,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,22113422-0935-5ebd-b323-7908c0e6bfd5,272,91,2024-06-10 14:44:30+00,2024-06-10 16:43:30+00,wms_sync
ea31da92-d302-54e6-964e-c2bccff0d153,3b16052f-c57a-599b-983d-823b74394d4d,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,6400998a-1542-5bd0-baca-290648d04849,244,68,2024-06-10 14:02:21+00,2024-06-10 16:50:21+00,wms_sync
250ea11c-2fa8-5e7d-b23f-f4f9648716a2,87aca722-9223-55e1-852e-4d998ccda057,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,22113422-0935-5ebd-b323-7908c0e6bfd5,256,100,2024-06-10 14:06:29+00,2024-06-10 17:39:29+00,wms_sync
48ef6e10-9683-585d-8a2e-921b2fe4e7e4,fca7507e-2d3e-58b8-b6a2-526b12582ee4,474da520-6891-5d9b-ad56-dbc5e963bb3f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,252,111,2024-06-10 14:06:41+00,2024-06-10 17:28:41+00,wms_sync
708beccf-5f5f-503b-b454-39444b8752af,992ef6f2-2c56-5373-91ee-f58efde01035,474da520-6891-5d9b-ad56-dbc5e963bb3f,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,157,52,2024-06-10 14:16:02+00,2024-06-10 16:12:02+00,wms_sync
169902da-e778-5522-95d0-d6c14c705576,bffa4d55-39e1-560e-bd09-d39fef7a3d93,474da520-6891-5d9b-ad56-dbc5e963bb3f,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,169,73,2024-06-10 14:29:27+00,2024-06-10 15:27:27+00,wms_sync
7f16a23a-f37a-5ab6-91bf-46cde244768b,3a514741-2ab3-5104-821d-567a364aca2e,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,81c0642e-2463-5abd-ae26-b4b567d51419,121,51,2024-06-10 14:09:48+00,2024-06-10 15:57:48+00,wms_sync
d14b2eb8-8c92-54ed-b939-29acbc74dc83,7a51cf5a-f90a-59e3-bead-94d2e6650269,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,163,68,2024-06-10 14:24:46+00,2024-06-10 15:35:46+00,wms_sync
0d5f20c4-4c01-585a-8d92-a90c23256e94,b34a4d43-5065-5f43-aa3a-da8a42d21d0b,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,81c0642e-2463-5abd-ae26-b4b567d51419,241,94,2024-06-17 14:20:53+00,2024-06-17 16:25:53+00,wms_sync
ad1708f1-23d5-59b0-9368-e0806eaa0de7,dd798cec-0438-5791-840a-69609f2884c6,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,185,48,2024-06-17 14:00:10+00,2024-06-17 16:15:10+00,wms_sync
6a4328c8-e452-55a1-9e4c-4f786e78b8c3,911dae5a-3fe7-551a-b50b-9971e20ae758,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,330,105,2024-06-17 14:22:36+00,2024-06-17 18:15:36+00,wms_sync
714952dd-90ad-5766-97dc-9b766da2e685,6dbb9aa7-99df-57e9-b935-ef72f15ac29e,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,6400998a-1542-5bd0-baca-290648d04849,150,103,2024-06-17 14:25:49+00,2024-06-17 15:11:49+00,wms_sync
7ed299e7-5d69-5e6a-9a18-f277d6e4af35,14812645-c668-5b3c-bc8b-113077e6fd2b,5abd18e8-de32-5af1-b593-d3190e9164a5,81c0642e-2463-5abd-ae26-b4b567d51419,216,72,2024-06-17 14:39:14+00,2024-06-17 15:25:14+00,wms_sync
3b15979c-3903-50ad-bdb2-a62d0b999690,a34cf84f-bba1-5eeb-9489-fc7108bf4352,5abd18e8-de32-5af1-b593-d3190e9164a5,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,283,113,2024-06-17 14:07:06+00,2024-06-17 16:31:06+00,wms_sync
fab6f0ef-0312-5de8-b529-afe845fb3c89,337f9e0b-72be-5142-95c6-52182355ed9e,98f9ed1d-3d10-5a68-a387-66981e9dde59,6400998a-1542-5bd0-baca-290648d04849,188,105,2024-06-17 14:34:54+00,2024-06-17 15:25:54+00,wms_sync
6b0a94a3-fac0-59e8-b02a-dcd6ef11ecb8,b9387aec-1a90-51a0-a259-9fffa88a56d8,98f9ed1d-3d10-5a68-a387-66981e9dde59,81c0642e-2463-5abd-ae26-b4b567d51419,47,41,2024-06-17 14:29:08+00,2024-06-17 18:00:08+00,wms_sync
ec282ab8-3259-5d65-b2b6-e65c000f4c3b,2ba65457-07fc-53c8-ae42-75985e59878b,b8b98483-157a-5ddb-81bf-f65f95613caa,81c0642e-2463-5abd-ae26-b4b567d51419,84,62,2024-06-17 14:26:07+00,2024-06-17 15:20:07+00,wms_sync
7a9d8f22-d760-557b-abdc-818ee8a35de3,25ac6331-1003-5d31-b60c-cb98319be387,b8b98483-157a-5ddb-81bf-f65f95613caa,6400998a-1542-5bd0-baca-290648d04849,29,44,2024-06-17 14:28:18+00,2024-06-17 14:59:18+00,wms_sync
ba4a9b6d-2cec-5cd4-b7a7-df4adc7a359d,64af3ea8-a14f-5e27-b672-8af9372ad58d,b8b98483-157a-5ddb-81bf-f65f95613caa,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,140,93,2024-06-17 14:43:17+00,2024-06-17 16:01:17+00,wms_sync
72690f37-7b8e-5440-a5c5-09364d2da091,b1a8d3d6-a80e-5395-a17d-bb4cabca2e27,ebdcc5e9-63c3-5a52-9521-f031c6154feb,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,135,80,2024-06-17 14:25:55+00,2024-06-17 16:03:55+00,wms_sync
90c07350-902f-559a-a333-438889c0dc4b,c1770e2a-f3dd-5caa-9ae6-b170c3c7da15,ebdcc5e9-63c3-5a52-9521-f031c6154feb,81c0642e-2463-5abd-ae26-b4b567d51419,115,49,2024-06-17 14:09:09+00,2024-06-17 16:02:09+00,wms_sync
f48c184c-9f78-52c9-9eff-60d75d4337cf,7031486b-1bd4-550d-a28c-f17444c2bf41,6e22d3ea-9fc0-56fa-a367-352e633df40c,915b9517-c3e0-56bb-9f5b-959c6c507cc4,128,68,2024-06-17 14:18:56+00,2024-06-17 17:34:56+00,wms_sync
83ef8fb0-e521-54c9-94d1-da27592dc7cd,6c5ffa72-dbae-5eea-b390-41a3d9adbaf8,6e22d3ea-9fc0-56fa-a367-352e633df40c,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,88,45,2024-06-17 14:01:37+00,2024-06-17 16:23:37+00,wms_sync
25592e79-2175-5181-9d24-fa2d6cfe973a,b24e6a90-065f-554d-8acc-497d76e4423b,0f7722fa-332a-5a19-922d-1d9cab8dda65,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,97,76,2024-06-17 14:42:46+00,2024-06-17 17:59:46+00,wms_sync
0091d4e1-bcf1-51df-b7ed-f609c613a8f0,e2d7233f-c783-5c30-9490-b7b59e005c66,0f7722fa-332a-5a19-922d-1d9cab8dda65,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,299,79,2024-06-17 14:37:09+00,2024-06-17 16:05:09+00,wms_sync
c14dd8cb-cd10-5c08-a1ba-00fc4d8a1317,d8bd0651-1ab7-581e-8728-35e7be6f7282,e3a10959-a74e-5cdd-bd80-3c24836fb062,915b9517-c3e0-56bb-9f5b-959c6c507cc4,170,77,2024-06-17 14:32:07+00,2024-06-17 15:23:07+00,wms_sync
5509b7db-182f-5d36-a644-a44a41ce270b,764baf2c-9074-5641-b3a5-8b4789144c63,e3a10959-a74e-5cdd-bd80-3c24836fb062,22113422-0935-5ebd-b323-7908c0e6bfd5,204,78,2024-06-17 14:15:04+00,2024-06-17 17:16:04+00,wms_sync
562dfb37-b690-5f1c-9251-e22a777834cb,e59efff1-8361-5de0-aac5-eb6ac6d52883,e3a10959-a74e-5cdd-bd80-3c24836fb062,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,137,71,2024-06-17 14:10:04+00,2024-06-17 16:23:04+00,wms_sync
8f523878-d289-5dec-bffc-98a138c5ab46,78337c24-74b3-599a-8bf2-4035d97c4aa5,6852d7e8-9827-5aa7-a439-140e7dac645a,6400998a-1542-5bd0-baca-290648d04849,162,71,2024-06-17 14:29:23+00,2024-06-17 16:16:23+00,wms_sync
0ced4ec3-45bc-51d6-9049-f926ec06c296,1e5c0116-b4d9-5e1f-9531-b5bd3d428785,6852d7e8-9827-5aa7-a439-140e7dac645a,81c0642e-2463-5abd-ae26-b4b567d51419,218,92,2024-06-17 14:12:07+00,2024-06-17 16:09:07+00,wms_sync
742e9782-1c87-56b9-8d20-dcbaa9b781d2,c9648ff3-6085-5edb-81f7-40f3ee158f7f,6852d7e8-9827-5aa7-a439-140e7dac645a,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,338,109,2024-06-17 14:18:41+00,2024-06-17 16:06:41+00,wms_sync
34f2a5b0-c5cf-5a79-a1aa-5e8c232abe46,218143c7-3027-594c-b6f7-01015e73a57f,5b72fcba-23c2-5ea7-9dc2-b32eca367733,81c0642e-2463-5abd-ae26-b4b567d51419,205,88,2024-06-17 14:14:26+00,2024-06-17 18:14:26+00,wms_sync
129d732e-6b68-5049-aebd-c459de614819,175688e0-8208-5152-99dc-110d4ba8e7c2,5b72fcba-23c2-5ea7-9dc2-b32eca367733,915b9517-c3e0-56bb-9f5b-959c6c507cc4,108,79,2024-06-17 14:39:03+00,2024-06-17 18:26:03+00,wms_sync
866d7b58-5190-56f5-9044-86d5d264df4a,cf7f0372-64d1-5489-ad8c-7e351ae58451,c914dcac-18fe-5928-87c0-80e93bb776c2,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,106,47,2024-06-17 14:18:09+00,2024-06-17 17:16:09+00,wms_sync
3606e361-5947-5a67-b646-63edbe5a0641,52cec563-71b1-55bc-9059-e12e8f437a41,c914dcac-18fe-5928-87c0-80e93bb776c2,6400998a-1542-5bd0-baca-290648d04849,120,58,2024-06-17 14:00:57+00,2024-06-17 17:24:57+00,wms_sync
a83ba3c8-ac49-5f86-b2d0-6aec988c8c14,035fc1d1-eba5-5a36-b04a-6387c8c84b89,d6481438-ce10-5e85-8b0a-fbc48dcd19e7,915b9517-c3e0-56bb-9f5b-959c6c507cc4,337,106,2024-06-17 14:04:37+00,2024-06-17 15:08:37+00,wms_sync
d84f1a65-5e0c-58fa-9f67-8e7b97c21005,8f069240-4292-57b2-8b74-b64936bffd45,d6481438-ce10-5e85-8b0a-fbc48dcd19e7,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,231,87,2024-06-17 14:01:02+00,2024-06-17 15:14:02+00,wms_sync
857b8878-46f1-5131-b934-9ab9c7adae54,3d408062-920b-5d8e-9518-016dc6dfaac7,015ee94d-a0dc-5a3a-96b4-4318093cd0c8,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,174,57,2024-06-17 14:11:42+00,2024-06-17 14:32:42+00,wms_sync
9bae01e0-bbb1-5a8f-b1b4-d18a091ac0e7,bfb6989e-aec9-5037-8e98-68f3345f7d40,015ee94d-a0dc-5a3a-96b4-4318093cd0c8,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,147,90,2024-06-17 14:25:35+00,2024-06-17 14:57:35+00,wms_sync
